"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,1,1,1,0,0
2020-02-03,1,1,1,0,0
2020-02-04,1,1,1,0,0
2020-02-05,1,1,1,0,0
2020-02-06,1,1,1,0,0
2020-02-07,1,1,1,0,0
2020-02-08,1,1,1,0,0
2020-02-09,1,1,1,0,0
2020-02-10,1,2,3,0,0
2020-02-11,1,2,3,0,0
2020-02-12,1,2,3,0,0
2020-02-13,1,2,3,0,0
2020-02-14,2,3,4,0,0
2020-02-15,2,3,4,0,0
2020-02-16,2,3,4,0,0
2020-02-17,2,4,6,0,0
2020-02-18,2,4,6,0,0
2020-02-19,3,5,7,0,0
2020-02-20,3,6,9,0,0
2020-02-21,4,7,10,0,0
2020-02-22,4,7,10,0,0
2020-02-23,4,8,12,0,0
2020-02-24,5,10,15,0,0
2020-02-25,6,11,16,0,0
2020-02-26,6,12,18,0,0
2020-02-27,8,14,20,0,1
2020-02-28,9,16,23,0,1
2020-02-29,10,18,26,0,1
2020-03-01,11,21,31,0,1
2020-03-02,13,24,35,0,0
2020-03-03,15,27,39,0,2
2020-03-04,17,31,45,0,0
2020-03-05,19,35,51,0,5
2020-03-06,22,40,58,0,10
2020-03-07,24,45,66,0,0
2020-03-08,27,51,75,0,0
2020-03-09,31,58,85,0,0
2020-03-10,36,66,96,0,13
2020-03-11,41,76,111,0,16
2020-03-12,46,86,126,0,27
2020-03-13,53,98,143,0,79
2020-03-14,60,111,162,0,115
2020-03-15,68,127,186,0,171
2020-03-16,78,144,210,0,205
2020-03-17,88,164,240,0,225
2020-03-18,100,186,272,0,258
2020-03-19,114,212,310,0,267
2020-03-20,130,241,352,0,283
2020-03-21,148,274,400,0,306
2020-03-22,168,312,456,1,326
2020-03-23,191,355,519,1,352
2020-03-24,218,404,590,1,369
2020-03-25,247,459,671,1,404
2020-03-26,281,522,763,1,538
2020-03-27,320,594,868,1,575
2020-03-28,364,676,988,1,NA
2020-03-29,415,769,1123,1,NA
2020-03-30,472,875,1278,2,NA
2020-03-31,536,995,1454,2,NA
2020-04-01,610,1132,1654,2,NA
2020-04-02,694,1288,1882,2,NA
2020-04-03,790,1465,2140,3,NA
