location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-06-13;total_cases;20;2020-05-27;5251;2020-06-13;9534;1.82
AL;2020-06-13;total_cases;14;2020-06-02;11559;2020-06-13;20887;1.81
AM;2020-06-13;total_cases;22;2020-05-25;30282;2020-06-13;56026;1.85
AP;2020-06-13;total_cases;18;2020-05-29;8469;2020-06-13;16322;1.93
BA;2020-06-13;total_cases;15;2020-06-01;18898;2020-06-13;35788;1.89
CE;2020-06-13;total_cases;18;2020-05-29;38395;2020-06-13;76429;1.99
DF;2020-06-13;total_cases;13;2020-06-03;12020;2020-06-13;21959;1.83
ES;2020-06-13;total_cases;15;2020-06-01;14069;2020-06-13;25932;1.84
GO;2020-06-13;total_cases;14;2020-06-02;4377;2020-06-13;7940;1.81
MA;2020-06-13;total_cases;17;2020-05-30;32620;2020-06-13;58859;1.8
MG;2020-06-13;total_cases;14;2020-06-02;10939;2020-06-13;20614;1.88
MS;2020-06-13;total_cases;14;2020-06-02;1646;2020-06-13;3235;1.97
MT;2020-06-13;total_cases;13;2020-06-03;2848;2020-06-13;5524;1.94
PA;2020-06-13;total_cases;15;2020-06-01;38046;2020-06-13;68510;1.8
PB;2020-06-13;total_cases;14;2020-06-02;14859;2020-06-13;27454;1.85
PE;2020-06-13;total_cases;26;2020-05-21;23911;2020-06-13;44671;1.87
PI;2020-06-13;total_cases;15;2020-06-01;5119;2020-06-13;9825;1.92
PR;2020-06-13;total_cases;15;2020-06-01;4835;2020-06-13;9233;1.91
RJ;2020-06-13;total_cases;20;2020-05-27;42398;2020-06-13;78836;1.86
RN;2020-06-13;total_cases;16;2020-05-31;7402;2020-06-13;13789;1.86
RO;2020-06-13;total_cases;12;2020-06-04;6459;2020-06-13;11710;1.81
RR;2020-06-13;total_cases;15;2020-06-01;3692;2020-06-13;6842;1.85
RS;2020-06-13;total_cases;19;2020-05-27;7048;2020-06-13;14627;2.08
SC;2020-06-13;total_cases;20;2020-05-27;7372;2020-06-13;13296;1.8
SE;2020-06-13;total_cases;16;2020-05-31;6999;2020-06-13;12866;1.84
SP;2020-06-13;total_cases;19;2020-05-28;95865;2020-06-13;172875;1.8
TO;2020-06-13;total_cases;18;2020-05-29;3611;2020-06-13;6931;1.92
