"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Lebanon",2019-12-30,0,0,0,0,0
"Lebanon",2019-12-31,0,0,0,0,0
"Lebanon",2020-01-01,0,0,0,0,0
"Lebanon",2020-01-02,0,0,0,0,0
"Lebanon",2020-01-03,0,0,0,0,0
"Lebanon",2020-01-04,0,0,0,0,0
"Lebanon",2020-01-05,0,0,0,0,0
"Lebanon",2020-01-06,0,0,0,0,0
"Lebanon",2020-01-07,0,0,0,0,0
"Lebanon",2020-01-08,0,0,0,0,0
"Lebanon",2020-01-09,0,0,0,0,0
"Lebanon",2020-01-10,0,0,0,0,0
"Lebanon",2020-01-11,0,0,0,0,0
"Lebanon",2020-01-12,0,0,0,0,0
"Lebanon",2020-01-13,0,0,0,0,0
"Lebanon",2020-01-14,0,0,0,0,0
"Lebanon",2020-01-15,0,0,0,0,0
"Lebanon",2020-01-16,0,0,0,0,0
"Lebanon",2020-01-17,0,0,0,0,0
"Lebanon",2020-01-18,0,0,0,0,0
"Lebanon",2020-01-19,0,0,0,0,0
"Lebanon",2020-01-20,0,0,0,0,0
"Lebanon",2020-01-21,0,0,0,0,0
"Lebanon",2020-01-22,0,0,0,0,0
"Lebanon",2020-01-23,0,0,0,0,0
"Lebanon",2020-01-24,0,0,0,0,0
"Lebanon",2020-01-25,0,0,0,0,0
"Lebanon",2020-01-26,0,0,0,0,0
"Lebanon",2020-01-27,0,0,0,0,0
"Lebanon",2020-01-28,0,0,0,0,0
"Lebanon",2020-01-29,0,0,0,0,0
"Lebanon",2020-01-30,0,0,0,0,0
"Lebanon",2020-01-31,0,0,0,0,0
"Lebanon",2020-02-01,0,0,0,0,0
"Lebanon",2020-02-02,0,0,0,0,0
"Lebanon",2020-02-03,0,0,0,0,0
"Lebanon",2020-02-04,0,0,0,0,0
"Lebanon",2020-02-05,0,0,0,0,0
"Lebanon",2020-02-06,0,0,0,0,0
"Lebanon",2020-02-07,0,0,0,0,0
"Lebanon",2020-02-08,0,0,0,0,0
"Lebanon",2020-02-09,0,0,0,0,0
"Lebanon",2020-02-10,0,0,0,0,0
"Lebanon",2020-02-11,0,0,0,0,0
"Lebanon",2020-02-12,0,0,0,0,0
"Lebanon",2020-02-13,0,0,0,0,0
"Lebanon",2020-02-14,0,0,0,0,0
"Lebanon",2020-02-15,0,0,0,0,0
"Lebanon",2020-02-16,0,0,0,0,0
"Lebanon",2020-02-17,1,1,1,0,0
"Lebanon",2020-02-18,1,1,1,0,0
"Lebanon",2020-02-19,1,1,1,0,0
"Lebanon",2020-02-20,1,1,1,0,0
"Lebanon",2020-02-21,1,1,1,0,1
"Lebanon",2020-02-22,1,1,1,0,1
"Lebanon",2020-02-23,2,2,2,0,1
"Lebanon",2020-02-24,2,2,2,0,1
"Lebanon",2020-02-25,2,2,2,0,1
"Lebanon",2020-02-26,2,3,4,0,2
"Lebanon",2020-02-27,3,4,5,0,3
"Lebanon",2020-02-28,3,4,5,0,3
"Lebanon",2020-02-29,4,5,6,0,4
"Lebanon",2020-03-01,5,6,7,0,10
"Lebanon",2020-03-02,6,8,10,0,13
"Lebanon",2020-03-03,7,9,11,0,0
"Lebanon",2020-03-04,9,11,13,0,0
"Lebanon",2020-03-05,11,14,17,0,16
"Lebanon",2020-03-06,13,17,21,0,22
"Lebanon",2020-03-07,16,20,24,0,0
"Lebanon",2020-03-08,19,24,29,0,32
"Lebanon",2020-03-09,24,30,36,1,41
"Lebanon",2020-03-10,28,36,44,1,41
"Lebanon",2020-03-11,34,43,52,1,61
"Lebanon",2020-03-12,40,51,62,1,66
"Lebanon",2020-03-13,48,61,74,1,0
"Lebanon",2020-03-14,57,73,89,1,93
"Lebanon",2020-03-15,67,86,105,2,99
"Lebanon",2020-03-16,80,102,124,2,120
"Lebanon",2020-03-17,94,120,146,2,120
"Lebanon",2020-03-18,110,140,170,3,133
"Lebanon",2020-03-19,127,162,197,3,149
"Lebanon",2020-03-20,147,187,227,4,163
"Lebanon",2020-03-21,167,213,259,4,230
"Lebanon",2020-03-22,190,242,294,5,248
"Lebanon",2020-03-23,213,271,329,5,267
"Lebanon",2020-03-24,236,301,366,6,304
"Lebanon",2020-03-25,260,332,404,6,333
"Lebanon",2020-03-26,284,362,440,7,368
"Lebanon",2020-03-27,307,391,475,8,391
"Lebanon",2020-03-28,328,418,508,8,412
"Lebanon",2020-03-29,348,444,540,9,NA
"Lebanon",2020-03-30,366,467,568,9,NA
"Lebanon",2020-03-31,383,489,595,9,NA
"Lebanon",2020-04-01,398,508,618,10,NA
"Lebanon",2020-04-02,412,525,638,10,NA
"Lebanon",2020-04-03,423,540,657,10,NA
"Lebanon",2020-04-04,433,552,671,11,NA
