location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-25;total_cases;59;2020-06-30;13253;2020-08-25;23936;1.81
AL;2020-08-25;total_cases;51;2020-07-08;42322;2020-08-25;76894;1.82
AM;2020-08-25;total_cases;67;2020-06-22;63731;2020-08-25;116579;1.83
AP;2020-08-25;total_cases;68;2020-06-21;21840;2020-08-25;41553;1.9
BA;2020-08-25;total_cases;37;2020-07-22;133245;2020-08-25;240939;1.81
CE;2020-08-25;total_cases;58;2020-07-01;113017;2020-08-25;207386;1.83
DF;2020-08-25;total_cases;39;2020-07-20;84287;2020-08-25;153690;1.82
ES;2020-08-25;total_cases;51;2020-07-08;58537;2020-08-25;107191;1.83
GO;2020-08-25;total_cases;29;2020-07-30;65269;2020-08-25;122130;1.87
MA;2020-08-25;total_cases;59;2020-06-30;80451;2020-08-25;145921;1.81
MG;2020-08-25;total_cases;34;2020-07-25;110093;2020-08-25;198736;1.81
MS;2020-08-25;total_cases;29;2020-07-30;24287;2020-08-25;44324;1.83
MT;2020-08-25;total_cases;31;2020-07-28;46545;2020-08-25;84277;1.81
PA;2020-08-25;total_cases;58;2020-07-01;105853;2020-08-25;191609;1.81
PB;2020-08-25;total_cases;51;2020-07-08;56344;2020-08-25;102208;1.81
PE;2020-08-25;total_cases;52;2020-07-07;66151;2020-08-25;119958;1.81
PI;2020-08-25;total_cases;38;2020-07-21;40276;2020-08-25;72956;1.81
PR;2020-08-25;total_cases;34;2020-07-25;65593;2020-08-25;120537;1.84
RJ;2020-08-25;total_cases;57;2020-07-02;116823;2020-08-25;214003;1.83
RN;2020-08-25;total_cases;56;2020-07-03;33421;2020-08-25;60161;1.8
RO;2020-08-25;total_cases;40;2020-07-19;29117;2020-08-25;52514;1.8
RR;2020-08-25;total_cases;45;2020-07-14;22968;2020-08-25;42044;1.83
RS;2020-08-25;total_cases;31;2020-07-28;62347;2020-08-25;112763;1.81
SC;2020-08-25;total_cases;31;2020-07-28;73771;2020-08-25;135690;1.84
SE;2020-08-25;total_cases;45;2020-07-14;39167;2020-08-25;70926;1.81
SP;2020-08-25;total_cases;38;2020-07-21;422669;2020-08-25;765670;1.81
TO;2020-08-25;total_cases;28;2020-07-31;24824;2020-08-25;45400;1.83
