location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-10;total_cases;51;2020-06-23;11810;2020-08-10;21619;1.83
AL;2020-08-10;total_cases;42;2020-07-02;37328;2020-08-10;68237;1.83
AM;2020-08-10;total_cases;57;2020-06-17;59547;2020-08-10;107197;1.8
AP;2020-08-10;total_cases;55;2020-06-19;19922;2020-08-10;38399;1.93
BA;2020-08-10;total_cases;31;2020-07-13;106891;2020-08-10;194097;1.82
CE;2020-08-10;total_cases;48;2020-06-26;104422;2020-08-10;188657;1.81
DF;2020-08-10;total_cases;33;2020-07-11;68406;2020-08-10;126069;1.84
ES;2020-08-10;total_cases;41;2020-07-03;51689;2020-08-10;93069;1.8
GO;2020-08-10;total_cases;22;2020-07-22;47284;2020-08-10;86451;1.83
MA;2020-08-10;total_cases;51;2020-06-23;72021;2020-08-10;130566;1.81
MG;2020-08-10;total_cases;28;2020-07-16;84470;2020-08-10;155075;1.84
MS;2020-08-10;total_cases;23;2020-07-21;17386;2020-08-10;31739;1.83
MT;2020-08-10;total_cases;24;2020-07-20;35639;2020-08-10;65198;1.83
PA;2020-08-10;total_cases;50;2020-06-24;91708;2020-08-10;168151;1.83
PB;2020-08-10;total_cases;42;2020-07-02;49536;2020-08-10;90366;1.82
PE;2020-08-10;total_cases;45;2020-06-29;58476;2020-08-10;105381;1.8
PI;2020-08-10;total_cases;31;2020-07-13;33359;2020-08-10;60178;1.8
PR;2020-08-10;total_cases;27;2020-07-17;51321;2020-08-10;94124;1.83
RJ;2020-08-10;total_cases;52;2020-06-22;97572;2020-08-10;180016;1.84
RN;2020-08-10;total_cases;44;2020-06-30;30287;2020-08-10;55420;1.83
RO;2020-08-10;total_cases;37;2020-07-07;24564;2020-08-10;44372;1.81
RR;2020-08-10;total_cases;35;2020-07-09;20154;2020-08-10;36449;1.81
RS;2020-08-10;total_cases;28;2020-07-16;45344;2020-08-10;84034;1.85
SC;2020-08-10;total_cases;23;2020-07-21;56475;2020-08-10;106928;1.89
SE;2020-08-10;total_cases;33;2020-07-11;36046;2020-08-10;64974;1.8
SP;2020-08-10;total_cases;36;2020-07-08;341365;2020-08-10;628415;1.84
TO;2020-08-10;total_cases;24;2020-07-20;17898;2020-08-10;32289;1.8
