"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,2
2020-02-01,0,0,0,0,2
2020-02-02,0,0,0,0,2
2020-02-03,0,0,0,0,2
2020-02-04,0,0,0,0,2
2020-02-05,0,0,0,0,2
2020-02-06,0,0,0,0,2
2020-02-07,0,0,0,0,2
2020-02-08,0,0,0,0,2
2020-02-09,0,0,0,0,2
2020-02-10,0,0,0,0,2
2020-02-11,0,0,0,0,2
2020-02-12,0,0,0,0,2
2020-02-13,0,0,0,0,2
2020-02-14,0,0,0,0,2
2020-02-15,0,0,0,0,2
2020-02-16,0,0,0,0,2
2020-02-17,0,0,0,0,2
2020-02-18,0,0,0,0,2
2020-02-19,0,0,0,0,2
2020-02-20,1,1,1,0,2
2020-02-21,1,1,1,0,2
2020-02-22,1,1,1,0,2
2020-02-23,1,1,1,0,2
2020-02-24,1,1,1,0,2
2020-02-25,1,2,3,0,2
2020-02-26,1,2,3,0,2
2020-02-27,1,2,3,0,2
2020-02-28,2,3,4,0,2
2020-02-29,3,4,5,0,2
2020-03-01,3,5,7,0,2
2020-03-02,4,6,8,0,3
2020-03-03,5,7,9,0,4
2020-03-04,6,9,12,0,0
2020-03-05,7,10,13,0,0
2020-03-06,9,13,17,0,10
2020-03-07,11,16,21,0,0
2020-03-08,14,20,26,0,0
2020-03-09,17,24,31,0,10
2020-03-10,21,30,39,0,0
2020-03-11,25,36,47,0,25
2020-03-12,31,45,59,0,30
2020-03-13,38,55,72,0,45
2020-03-14,47,68,89,0,59
2020-03-15,58,83,108,0,63
2020-03-16,72,103,134,0,93
2020-03-17,88,126,164,1,114
2020-03-18,108,155,202,1,147
2020-03-19,133,191,249,1,199
2020-03-20,164,235,306,1,253
2020-03-21,202,290,378,1,306
2020-03-22,249,357,465,2,438
2020-03-23,306,439,572,2,438
2020-03-24,376,540,704,2,495
2020-03-25,464,665,866,3,658
2020-03-26,570,818,1066,4,NA
2020-03-27,702,1007,1312,5,NA
2020-03-28,864,1239,1614,6,NA
2020-03-29,1063,1525,1987,7,NA
2020-03-30,1308,1877,2446,9,NA
2020-03-31,1610,2310,3010,11,NA
2020-04-01,1982,2843,3704,13,NA
