location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-12;total_cases;73;2020-07-04;14487;2020-09-12;26148;1.8
AL;2020-09-12;total_cases;65;2020-07-12;45330;2020-09-12;82028;1.81
AM;2020-09-12;total_cases;78;2020-06-29;69893;2020-09-12;126939;1.82
AP;2020-09-12;total_cases;85;2020-06-22;24682;2020-09-12;45789;1.86
BA;2020-09-12;total_cases;49;2020-07-28;153313;2020-09-12;281665;1.84
CE;2020-09-12;total_cases;70;2020-07-07;124952;2020-09-12;227075;1.82
DF;2020-09-12;total_cases;51;2020-07-26;96332;2020-09-12;175646;1.82
ES;2020-09-12;total_cases;63;2020-07-14;65213;2020-09-12;119354;1.83
GO;2020-09-12;total_cases;35;2020-08-11;90226;2020-09-12;162554;1.8
MA;2020-09-12;total_cases;71;2020-07-06;90251;2020-09-12;162476;1.8
MG;2020-09-12;total_cases;42;2020-08-04;135728;2020-09-12;250190;1.84
MS;2020-09-12;total_cases;35;2020-08-11;32562;2020-09-12;58671;1.8
MT;2020-09-12;total_cases;42;2020-08-04;56169;2020-09-12;104671;1.86
PA;2020-09-12;total_cases;70;2020-07-07;116152;2020-09-12;213655;1.84
PB;2020-09-12;total_cases;63;2020-07-14;62462;2020-09-12;112706;1.8
PE;2020-09-12;total_cases;62;2020-07-15;74960;2020-09-12;136413;1.82
PI;2020-09-12;total_cases;49;2020-07-28;47551;2020-09-12;86085;1.81
PR;2020-09-12;total_cases;42;2020-08-04;82718;2020-09-12;152913;1.85
RJ;2020-09-12;total_cases;63;2020-07-14;132822;2020-09-12;240776;1.81
RN;2020-09-12;total_cases;70;2020-07-07;35820;2020-09-12;65045;1.82
RO;2020-09-12;total_cases;55;2020-07-22;32935;2020-09-12;60362;1.83
RR;2020-09-12;total_cases;57;2020-07-20;25686;2020-09-12;46348;1.8
RS;2020-09-12;total_cases;36;2020-08-10;84034;2020-09-12;156264;1.86
SC;2020-09-12;total_cases;36;2020-08-10;106928;2020-09-12;197064;1.84
SE;2020-09-12;total_cases;61;2020-07-16;41226;2020-09-12;74765;1.81
SP;2020-09-12;total_cases;49;2020-07-28;487654;2020-09-12;890690;1.83
TO;2020-09-12;total_cases;36;2020-08-10;32289;2020-09-12;59395;1.84
