location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-06-29;total_cases;27;2020-06-05;7284;2020-06-29;13146;1.8
AL;2020-06-29;total_cases;21;2020-06-11;19200;2020-06-29;35117;1.83
AM;2020-06-29;total_cases;35;2020-05-28;36146;2020-06-29;69893;1.93
AP;2020-06-29;total_cases;20;2020-06-12;15683;2020-06-29;28253;1.8
BA;2020-06-29;total_cases;17;2020-06-15;37620;2020-06-29;69467;1.85
CE;2020-06-29;total_cases;28;2020-06-04;59795;2020-06-29;108225;1.81
DF;2020-06-29;total_cases;16;2020-06-16;25380;2020-06-29;47071;1.85
ES;2020-06-29;total_cases;21;2020-06-11;24229;2020-06-29;45097;1.86
GO;2020-06-29;total_cases;15;2020-06-17;12236;2020-06-29;23007;1.88
MA;2020-06-29;total_cases;27;2020-06-05;43313;2020-06-29;78969;1.82
MG;2020-06-29;total_cases;15;2020-06-17;23347;2020-06-29;43864;1.88
MS;2020-06-29;total_cases;15;2020-06-17;4164;2020-06-29;7676;1.84
MT;2020-06-29;total_cases;13;2020-06-19;8353;2020-06-29;15086;1.81
PA;2020-06-29;total_cases;24;2020-06-08;56032;2020-06-29;101207;1.81
PB;2020-06-29;total_cases;22;2020-06-10;24032;2020-06-29;45057;1.87
PE;2020-06-29;total_cases;34;2020-05-29;32255;2020-06-29;58476;1.81
PI;2020-06-29;total_cases;16;2020-06-16;10881;2020-06-29;19753;1.82
PR;2020-06-29;total_cases;15;2020-06-17;11085;2020-06-29;21326;1.92
RJ;2020-06-29;total_cases;28;2020-06-04;60932;2020-06-29;111883;1.84
RN;2020-06-29;total_cases;13;2020-06-19;16039;2020-06-29;29721;1.85
RO;2020-06-29;total_cases;20;2020-06-12;11224;2020-06-29;20406;1.82
RR;2020-06-29;total_cases;13;2020-06-19;7650;2020-06-29;14459;1.89
RS;2020-06-29;total_cases;21;2020-06-11;14168;2020-06-29;25659;1.81
SC;2020-06-29;total_cases;18;2020-06-14;13360;2020-06-29;25056;1.88
SE;2020-06-29;total_cases;19;2020-06-13;12866;2020-06-29;24817;1.93
SP;2020-06-29;total_cases;23;2020-06-09;150138;2020-06-29;275145;1.83
TO;2020-06-29;total_cases;25;2020-06-07;5644;2020-06-29;10359;1.84
