"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Romania",2019-12-30,0,0,0,0,0
"Romania",2019-12-31,0,0,0,0,0
"Romania",2020-01-01,0,0,0,0,0
"Romania",2020-01-02,0,0,0,0,0
"Romania",2020-01-03,0,0,0,0,0
"Romania",2020-01-04,0,0,0,0,0
"Romania",2020-01-05,0,0,0,0,0
"Romania",2020-01-06,0,0,0,0,0
"Romania",2020-01-07,0,0,0,0,0
"Romania",2020-01-08,0,0,0,0,0
"Romania",2020-01-09,0,0,0,0,0
"Romania",2020-01-10,0,0,0,0,0
"Romania",2020-01-11,0,0,0,0,0
"Romania",2020-01-12,0,0,0,0,0
"Romania",2020-01-13,0,0,0,0,0
"Romania",2020-01-14,0,0,0,0,0
"Romania",2020-01-15,0,0,0,0,0
"Romania",2020-01-16,0,0,0,0,0
"Romania",2020-01-17,0,0,0,0,0
"Romania",2020-01-18,0,0,0,0,0
"Romania",2020-01-19,0,0,0,0,0
"Romania",2020-01-20,0,0,0,0,0
"Romania",2020-01-21,0,0,0,0,0
"Romania",2020-01-22,0,0,0,0,0
"Romania",2020-01-23,0,0,0,0,0
"Romania",2020-01-24,0,0,0,0,0
"Romania",2020-01-25,0,0,0,0,0
"Romania",2020-01-26,0,0,0,0,0
"Romania",2020-01-27,0,0,0,0,0
"Romania",2020-01-28,0,0,0,0,0
"Romania",2020-01-29,0,0,0,0,0
"Romania",2020-01-30,0,0,0,0,0
"Romania",2020-01-31,0,0,0,0,0
"Romania",2020-02-01,0,0,0,0,0
"Romania",2020-02-02,0,0,0,0,0
"Romania",2020-02-03,0,0,0,0,0
"Romania",2020-02-04,0,0,0,0,0
"Romania",2020-02-05,0,0,0,0,0
"Romania",2020-02-06,0,0,0,0,0
"Romania",2020-02-07,0,0,0,0,0
"Romania",2020-02-08,0,0,0,0,0
"Romania",2020-02-09,0,0,0,0,0
"Romania",2020-02-10,0,0,0,0,0
"Romania",2020-02-11,0,0,0,0,0
"Romania",2020-02-12,0,0,0,0,0
"Romania",2020-02-13,0,0,0,0,0
"Romania",2020-02-14,0,0,0,0,0
"Romania",2020-02-15,0,0,0,0,0
"Romania",2020-02-16,0,0,0,0,0
"Romania",2020-02-17,0,0,0,0,0
"Romania",2020-02-18,1,1,1,0,0
"Romania",2020-02-19,1,1,1,0,0
"Romania",2020-02-20,1,1,1,0,0
"Romania",2020-02-21,1,1,1,0,0
"Romania",2020-02-22,1,1,1,0,0
"Romania",2020-02-23,1,1,1,0,0
"Romania",2020-02-24,2,2,2,0,0
"Romania",2020-02-25,2,2,2,0,0
"Romania",2020-02-26,3,3,3,0,1
"Romania",2020-02-27,3,3,3,0,1
"Romania",2020-02-28,3,4,5,0,3
"Romania",2020-02-29,4,5,6,0,3
"Romania",2020-03-01,5,6,7,0,3
"Romania",2020-03-02,7,8,9,0,0
"Romania",2020-03-03,9,10,11,0,4
"Romania",2020-03-04,10,12,14,0,0
"Romania",2020-03-05,13,15,17,0,6
"Romania",2020-03-06,15,18,21,0,7
"Romania",2020-03-07,19,22,25,1,13
"Romania",2020-03-08,24,28,32,1,15
"Romania",2020-03-09,29,34,39,1,17
"Romania",2020-03-10,36,42,48,1,25
"Romania",2020-03-11,44,52,60,1,45
"Romania",2020-03-12,55,64,73,2,64
"Romania",2020-03-13,67,79,91,2,89
"Romania",2020-03-14,83,97,111,2,113
"Romania",2020-03-15,102,120,138,3,139
"Romania",2020-03-16,125,147,169,4,184
"Romania",2020-03-17,154,181,208,4,217
"Romania",2020-03-18,189,222,255,5,260
"Romania",2020-03-19,232,272,312,7,277
"Romania",2020-03-20,284,333,382,8,308
"Romania",2020-03-21,346,406,466,10,367
"Romania",2020-03-22,422,495,568,12,433
"Romania",2020-03-23,511,600,689,14,576
"Romania",2020-03-24,619,726,833,18,762
"Romania",2020-03-25,746,875,1004,21,906
"Romania",2020-03-26,894,1049,1204,25,1029
"Romania",2020-03-27,1064,1249,1434,30,1292
"Romania",2020-03-28,1260,1479,1698,36,1452
"Romania",2020-03-29,1480,1737,1994,42,NA
"Romania",2020-03-30,1725,2024,2323,49,NA
"Romania",2020-03-31,1991,2336,2681,56,NA
"Romania",2020-04-01,2274,2669,3064,64,NA
"Romania",2020-04-02,2571,3017,3463,73,NA
"Romania",2020-04-03,2875,3374,3873,81,NA
"Romania",2020-04-04,3180,3732,4284,90,NA
