"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Egypt",2019-12-30,0,0,0,0,0
"Egypt",2019-12-31,0,0,0,0,0
"Egypt",2020-01-01,0,0,0,0,0
"Egypt",2020-01-02,0,0,0,0,0
"Egypt",2020-01-03,0,0,0,0,0
"Egypt",2020-01-04,0,0,0,0,0
"Egypt",2020-01-05,0,0,0,0,0
"Egypt",2020-01-06,0,0,0,0,0
"Egypt",2020-01-07,0,0,0,0,0
"Egypt",2020-01-08,0,0,0,0,0
"Egypt",2020-01-09,0,0,0,0,0
"Egypt",2020-01-10,0,0,0,0,0
"Egypt",2020-01-11,0,0,0,0,0
"Egypt",2020-01-12,0,0,0,0,0
"Egypt",2020-01-13,0,0,0,0,0
"Egypt",2020-01-14,0,0,0,0,0
"Egypt",2020-01-15,0,0,0,0,0
"Egypt",2020-01-16,0,0,0,0,0
"Egypt",2020-01-17,0,0,0,0,0
"Egypt",2020-01-18,0,0,0,0,0
"Egypt",2020-01-19,0,0,0,0,0
"Egypt",2020-01-20,0,0,0,0,0
"Egypt",2020-01-21,0,0,0,0,0
"Egypt",2020-01-22,0,0,0,0,0
"Egypt",2020-01-23,0,0,0,0,0
"Egypt",2020-01-24,0,0,0,0,0
"Egypt",2020-01-25,0,0,0,0,0
"Egypt",2020-01-26,0,0,0,0,0
"Egypt",2020-01-27,0,0,0,0,0
"Egypt",2020-01-28,0,0,0,0,0
"Egypt",2020-01-29,0,0,0,0,0
"Egypt",2020-01-30,0,0,0,0,0
"Egypt",2020-01-31,1,1,1,0,0
"Egypt",2020-02-01,1,1,1,0,0
"Egypt",2020-02-02,1,1,1,0,0
"Egypt",2020-02-03,1,1,1,0,0
"Egypt",2020-02-04,1,1,1,0,0
"Egypt",2020-02-05,1,1,1,0,0
"Egypt",2020-02-06,1,1,1,0,0
"Egypt",2020-02-07,1,1,1,0,0
"Egypt",2020-02-08,1,1,1,0,0
"Egypt",2020-02-09,2,2,2,0,0
"Egypt",2020-02-10,2,2,2,0,0
"Egypt",2020-02-11,2,2,2,0,0
"Egypt",2020-02-12,2,2,2,0,0
"Egypt",2020-02-13,2,3,4,0,0
"Egypt",2020-02-14,2,3,4,0,1
"Egypt",2020-02-15,2,3,4,0,1
"Egypt",2020-02-16,3,4,5,0,1
"Egypt",2020-02-17,3,4,5,0,1
"Egypt",2020-02-18,4,5,6,0,1
"Egypt",2020-02-19,4,5,6,0,1
"Egypt",2020-02-20,5,6,7,0,1
"Egypt",2020-02-21,5,7,9,0,1
"Egypt",2020-02-22,6,8,10,0,1
"Egypt",2020-02-23,7,9,11,1,1
"Egypt",2020-02-24,8,10,12,1,1
"Egypt",2020-02-25,8,11,14,1,1
"Egypt",2020-02-26,10,13,16,1,1
"Egypt",2020-02-27,11,14,17,1,1
"Egypt",2020-02-28,12,16,20,1,1
"Egypt",2020-02-29,14,18,22,1,1
"Egypt",2020-03-01,16,21,26,1,2
"Egypt",2020-03-02,18,24,30,2,0
"Egypt",2020-03-03,21,27,33,2,0
"Egypt",2020-03-04,23,30,37,2,0
"Egypt",2020-03-05,26,34,42,2,3
"Egypt",2020-03-06,30,39,48,2,15
"Egypt",2020-03-07,34,44,54,3,0
"Egypt",2020-03-08,38,50,62,3,49
"Egypt",2020-03-09,43,56,69,4,55
"Egypt",2020-03-10,49,64,79,4,59
"Egypt",2020-03-11,55,72,89,4,60
"Egypt",2020-03-12,63,82,101,5,80
"Egypt",2020-03-13,72,93,114,6,93
"Egypt",2020-03-14,81,105,129,7,93
"Egypt",2020-03-15,92,119,146,7,110
"Egypt",2020-03-16,103,134,165,8,126
"Egypt",2020-03-17,117,152,187,10,166
"Egypt",2020-03-18,132,172,212,11,196
"Egypt",2020-03-19,150,195,240,12,210
"Egypt",2020-03-20,170,221,272,14,256
"Egypt",2020-03-21,192,250,308,16,285
"Egypt",2020-03-22,218,283,348,18,294
"Egypt",2020-03-23,246,320,394,20,327
"Egypt",2020-03-24,279,363,447,23,366
"Egypt",2020-03-25,316,411,506,26,442
"Egypt",2020-03-26,358,465,572,29,456
"Egypt",2020-03-27,405,526,647,33,495
"Egypt",2020-03-28,458,596,734,37,576
"Egypt",2020-03-29,519,675,831,42,NA
"Egypt",2020-03-30,588,764,940,48,NA
"Egypt",2020-03-31,665,865,1065,54,NA
"Egypt",2020-04-01,753,979,1205,61,NA
"Egypt",2020-04-02,853,1109,1365,69,NA
"Egypt",2020-04-03,965,1255,1545,78,NA
"Egypt",2020-04-04,1093,1421,1749,89,NA
