"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,1,1,1,0,0
2020-02-17,1,1,1,0,0
2020-02-18,1,1,1,0,0
2020-02-19,1,1,1,0,0
2020-02-20,1,1,1,0,0
2020-02-21,1,1,1,0,0
2020-02-22,1,1,1,0,0
2020-02-23,1,2,3,0,0
2020-02-24,1,2,3,0,0
2020-02-25,1,2,3,0,0
2020-02-26,2,3,4,0,0
2020-02-27,2,3,4,0,0
2020-02-28,2,4,6,0,0
2020-02-29,2,4,6,0,0
2020-03-01,3,5,7,0,0
2020-03-02,3,6,9,0,0
2020-03-03,4,7,10,0,0
2020-03-04,4,8,12,0,0
2020-03-05,5,9,13,0,7
2020-03-06,5,10,15,0,16
2020-03-07,7,12,17,0,19
2020-03-08,7,13,19,0,0
2020-03-09,8,15,22,0,20
2020-03-10,9,17,25,0,29
2020-03-11,11,20,29,0,30
2020-03-12,12,22,32,0,0
2020-03-13,14,25,36,0,35
2020-03-14,15,28,41,0,38
2020-03-15,18,32,46,0,38
2020-03-16,19,35,51,0,39
2020-03-17,21,39,57,0,41
2020-03-18,24,43,62,0,44
2020-03-19,26,47,68,1,47
2020-03-20,28,52,76,1,48
2020-03-21,31,56,81,1,52
2020-03-22,33,60,87,1,59
2020-03-23,35,64,93,1,59
2020-03-24,37,68,99,1,60
2020-03-25,39,72,105,1,62
2020-03-26,42,76,110,1,84
2020-03-27,43,79,115,1,91
2020-03-28,45,83,121,1,NA
2020-03-29,47,86,125,1,NA
2020-03-30,48,88,128,1,NA
2020-03-31,50,91,132,1,NA
2020-04-01,51,93,135,1,NA
2020-04-02,52,95,138,1,NA
2020-04-03,53,97,141,1,NA
