location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-17;total_cases;56;2020-06-25;12304;2020-08-17;22605;1.84
AL;2020-08-17;total_cases;46;2020-07-05;39935;2020-08-17;72938;1.83
AM;2020-08-17;total_cases;62;2020-06-19;61683;2020-08-17;112263;1.82
AP;2020-08-17;total_cases;60;2020-06-21;21840;2020-08-17;39703;1.82
BA;2020-08-17;total_cases;33;2020-07-18;120238;2020-08-17;217115;1.81
CE;2020-08-17;total_cases;51;2020-06-30;108699;2020-08-17;198202;1.82
DF;2020-08-17;total_cases;36;2020-07-15;75379;2020-08-17;138735;1.84
ES;2020-08-17;total_cases;45;2020-07-06;54547;2020-08-17;100859;1.85
GO;2020-08-17;total_cases;25;2020-07-26;55914;2020-08-17;102665;1.84
MA;2020-08-17;total_cases;56;2020-06-25;74925;2020-08-17;137408;1.83
MG;2020-08-17;total_cases;30;2020-07-21;95566;2020-08-17;175715;1.84
MS;2020-08-17;total_cases;27;2020-07-24;20303;2020-08-17;37425;1.84
MT;2020-08-17;total_cases;28;2020-07-23;40755;2020-08-17;74509;1.83
PA;2020-08-17;total_cases;55;2020-06-26;96472;2020-08-17;178375;1.85
PB;2020-08-17;total_cases;45;2020-07-06;53151;2020-08-17;96223;1.81
PE;2020-08-17;total_cases;48;2020-07-03;62362;2020-08-17;113183;1.81
PI;2020-08-17;total_cases;35;2020-07-16;36542;2020-08-17;66315;1.81
PR;2020-08-17;total_cases;30;2020-07-21;57538;2020-08-17;106379;1.85
RJ;2020-08-17;total_cases;56;2020-06-25;105897;2020-08-17;194651;1.84
RN;2020-08-17;total_cases;50;2020-07-01;31899;2020-08-17;57898;1.82
RO;2020-08-17;total_cases;39;2020-07-12;26728;2020-08-17;48232;1.8
RR;2020-08-17;total_cases;40;2020-07-11;21849;2020-08-17;39665;1.82
RS;2020-08-17;total_cases;29;2020-07-22;53073;2020-08-17;98007;1.85
SC;2020-08-17;total_cases;26;2020-07-25;67333;2020-08-17;121666;1.81
SE;2020-08-17;total_cases;39;2020-07-12;37631;2020-08-17;68313;1.82
SP;2020-08-17;total_cases;37;2020-07-14;386607;2020-08-17;702665;1.82
TO;2020-08-17;total_cases;26;2020-07-25;20920;2020-08-17;37856;1.81
