"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,1,1,1,0,0
2020-02-18,1,1,1,0,0
2020-02-19,1,1,1,0,0
2020-02-20,1,1,1,0,0
2020-02-21,1,1,1,0,1
2020-02-22,1,1,1,0,1
2020-02-23,2,2,2,0,1
2020-02-24,2,2,2,0,1
2020-02-25,2,3,4,0,1
2020-02-26,2,3,4,0,2
2020-02-27,3,4,5,0,3
2020-02-28,4,5,6,0,3
2020-02-29,5,6,7,0,4
2020-03-01,5,7,9,0,10
2020-03-02,6,8,10,0,13
2020-03-03,8,10,12,0,0
2020-03-04,9,12,15,0,0
2020-03-05,11,14,17,0,16
2020-03-06,13,17,21,0,22
2020-03-07,16,21,26,0,0
2020-03-08,19,25,31,0,32
2020-03-09,23,30,37,1,41
2020-03-10,27,36,45,1,41
2020-03-11,33,43,53,1,61
2020-03-12,40,52,64,1,66
2020-03-13,46,61,76,1,0
2020-03-14,55,73,91,1,93
2020-03-15,65,86,107,2,99
2020-03-16,77,102,127,2,120
2020-03-17,90,119,148,2,120
2020-03-18,106,139,172,2,133
2020-03-19,123,162,201,3,149
2020-03-20,141,186,231,3,163
2020-03-21,162,213,264,4,230
2020-03-22,183,241,299,4,248
2020-03-23,206,271,336,5,267
2020-03-24,229,302,375,5,304
2020-03-25,253,333,413,6,333
2020-03-26,277,364,451,7,368
2020-03-27,300,395,490,7,391
2020-03-28,322,424,526,8,NA
2020-03-29,343,452,561,8,NA
2020-03-30,363,478,593,9,NA
2020-03-31,381,502,623,9,NA
2020-04-01,397,523,649,9,NA
2020-04-02,412,542,672,10,NA
2020-04-03,425,559,693,10,NA
