location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-15;total_cases;37;2020-06-11;9091;2020-07-15;16672;1.83
AL;2020-07-15;total_cases;30;2020-06-18;25633;2020-07-15;47864;1.87
AM;2020-07-15;total_cases;43;2020-06-05;47666;2020-07-15;86944;1.82
AP;2020-07-15;total_cases;33;2020-06-15;16813;2020-07-15;32408;1.93
BA;2020-07-15;total_cases;21;2020-06-26;56422;2020-07-15;112993;2
CE;2020-07-15;total_cases;34;2020-06-14;76748;2020-07-15;141248;1.84
DF;2020-07-15;total_cases;22;2020-06-26;41326;2020-07-15;75379;1.82
ES;2020-07-15;total_cases;25;2020-06-23;36827;2020-07-15;66352;1.8
GO;2020-07-15;total_cases;22;2020-06-26;20863;2020-07-15;38895;1.86
MA;2020-07-15;total_cases;37;2020-06-11;55680;2020-07-15;102469;1.84
MG;2020-07-15;total_cases;18;2020-06-30;45001;2020-07-15;82010;1.82
MS;2020-07-15;total_cases;18;2020-06-30;7965;2020-07-15;14631;1.84
MT;2020-07-15;total_cases;17;2020-07-01;16621;2020-07-15;30319;1.82
PA;2020-07-15;total_cases;32;2020-06-16;71243;2020-07-15;130834;1.84
PB;2020-07-15;total_cases;29;2020-06-19;35093;2020-07-15;63939;1.82
PE;2020-07-15;total_cases;39;2020-06-09;41010;2020-07-15;74960;1.83
PI;2020-07-15;total_cases;20;2020-06-28;19158;2020-07-15;35445;1.85
PR;2020-07-15;total_cases;17;2020-07-01;24225;2020-07-15;47124;1.95
RJ;2020-07-15;total_cases;38;2020-06-10;74373;2020-07-15;134449;1.81
RN;2020-07-15;total_cases;24;2020-06-24;21774;2020-07-15;40654;1.87
RO;2020-07-15;total_cases;27;2020-06-21;15181;2020-07-15;27917;1.84
RR;2020-07-15;total_cases;21;2020-06-27;13078;2020-07-15;23681;1.81
RS;2020-07-15;total_cases;23;2020-06-25;23060;2020-07-15;42239;1.83
SC;2020-07-15;total_cases;18;2020-06-30;26354;2020-07-15;47976;1.82
SE;2020-07-15;total_cases;22;2020-06-26;21908;2020-07-15;40139;1.83
SP;2020-07-15;total_cases;28;2020-06-20;215793;2020-07-15;393176;1.82
TO;2020-07-15;total_cases;25;2020-06-23;8766;2020-07-15;16031;1.83
