location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-05;total_cases;47;2020-06-22;11539;2020-08-05;21033;1.82
AL;2020-08-05;total_cases;40;2020-06-29;35117;2020-08-05;64194;1.83
AM;2020-08-05;total_cases;54;2020-06-15;56777;2020-08-05;104250;1.84
AP;2020-08-05;total_cases;50;2020-06-19;19922;2020-08-05;37318;1.87
BA;2020-08-05;total_cases;30;2020-07-09;98319;2020-08-05;179737;1.83
CE;2020-08-05;total_cases;45;2020-06-24;99578;2020-08-05;181443;1.82
DF;2020-08-05;total_cases;31;2020-07-08;64314;2020-08-05;115966;1.8
ES;2020-08-05;total_cases;39;2020-06-30;46893;2020-08-05;87242;1.86
GO;2020-08-05;total_cases;19;2020-07-20;40772;2020-08-05;76605;1.88
MA;2020-08-05;total_cases;49;2020-06-20;69673;2020-08-05;125459;1.8
MG;2020-08-05;total_cases;26;2020-07-13;76822;2020-08-05;139661;1.82
MS;2020-08-05;total_cases;23;2020-07-16;15330;2020-08-05;28315;1.85
MT;2020-08-05;total_cases;23;2020-07-16;31111;2020-08-05;58506;1.88
PA;2020-08-05;total_cases;46;2020-06-23;88636;2020-08-05;160695;1.81
PB;2020-08-05;total_cases;38;2020-07-01;48175;2020-08-05;87071;1.81
PE;2020-08-05;total_cases;44;2020-06-25;55136;2020-08-05;100321;1.82
PI;2020-08-05;total_cases;30;2020-07-09;29745;2020-08-05;55919;1.88
PR;2020-08-05;total_cases;24;2020-07-15;47124;2020-08-05;85317;1.81
RJ;2020-08-05;total_cases;49;2020-06-20;95537;2020-08-05;172679;1.81
RN;2020-08-05;total_cases;40;2020-06-28;24456;2020-08-05;53490;2.19
RO;2020-08-05;total_cases;35;2020-07-04;22957;2020-08-05;42020;1.83
RR;2020-08-05;total_cases;33;2020-07-06;18948;2020-08-05;34296;1.81
RS;2020-08-05;total_cases;24;2020-07-15;42239;2020-08-05;76563;1.81
SC;2020-08-05;total_cases;21;2020-07-18;52531;2020-08-05;95410;1.82
SE;2020-08-05;total_cases;30;2020-07-09;33416;2020-08-05;61986;1.85
SP;2020-08-05;total_cases;33;2020-07-06;323070;2020-08-05;585265;1.81
TO;2020-08-05;total_cases;25;2020-07-14;15723;2020-08-05;28312;1.8
