"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","mortes_confirmadas","latitude","longitude","region"
"Afghanistan","2020-03-24",62,68,74,2,42,1,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-25",70,77,84,3,75,1,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-26",80,88,96,3,75,2,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-27",91,100,109,3,91,3,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-28",103,113,123,4,106,4,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-29",117,128,139,4,114,4,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-30",133,145,157,5,141,4,33.93911,67.709953,"Asia"
"Afghanistan","2020-03-31",150,164,178,5,166,4,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-01",170,186,202,6,192,4,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-02",191,209,227,7,235,4,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-03",215,235,255,8,235,5,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-04",241,264,287,9,270,7,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-05",270,295,320,10,299,7,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-06",302,330,358,11,337,11,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-07",337,368,399,12,367,14,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-08",373,408,443,13,423,15,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-09",413,452,491,15,484,15,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-10",456,498,540,16,521,18,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-11",501,548,595,18,555,18,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-12",548,599,650,20,607,21,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-13",597,653,709,21,665,23,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-14",649,709,769,23,714,25,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-15",702,767,832,25,784,29,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-16",755,825,895,27,794,30,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-17",809,884,959,29,845,30,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-18",863,943,1023,31,908,33,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-19",916,1001,1086,33,996,35,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-20",968,1058,1148,35,1031,36,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-21",1018,1113,1208,37,1092,40,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-22",1067,1167,1267,38,1176,42,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-23",1114,1218,1322,40,1279,42,33.93911,67.709953,"Asia"
"Afghanistan","2020-04-24",1158,1266,1374,42,NA,NA,33.93911,67.709953,"Asia"
