location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-16;total_cases;75;2020-07-06;14688;2020-09-16;26463;1.8
AL;2020-09-16;total_cases;69;2020-07-12;45330;2020-09-16;82983;1.83
AM;2020-09-16;total_cases;81;2020-06-30;70823;2020-09-16;128851;1.82
AP;2020-09-16;total_cases;89;2020-06-22;24682;2020-09-16;46266;1.87
BA;2020-09-16;total_cases;52;2020-07-29;157334;2020-09-16;287685;1.83
CE;2020-09-16;total_cases;74;2020-07-07;124952;2020-09-16;230406;1.84
DF;2020-09-16;total_cases;54;2020-07-27;98480;2020-09-16;179823;1.83
ES;2020-09-16;total_cases;66;2020-07-15;66352;2020-09-16;121708;1.83
GO;2020-09-16;total_cases;38;2020-08-12;93274;2020-09-16;172747;1.85
MA;2020-09-16;total_cases;75;2020-07-06;90251;2020-09-16;164770;1.83
MG;2020-09-16;total_cases;44;2020-08-06;142828;2020-09-16;258595;1.81
MS;2020-09-16;total_cases;38;2020-08-12;33509;2020-09-16;60963;1.82
MT;2020-09-16;total_cases;44;2020-08-06;59841;2020-09-16;108890;1.82
PA;2020-09-16;total_cases;72;2020-07-09;120731;2020-09-16;217500;1.8
PB;2020-09-16;total_cases;67;2020-07-14;62462;2020-09-16;114582;1.83
PE;2020-09-16;total_cases;65;2020-07-16;76091;2020-09-16;138568;1.82
PI;2020-09-16;total_cases;53;2020-07-28;47551;2020-09-16;87959;1.85
PR;2020-09-16;total_cases;44;2020-08-06;87269;2020-09-16;157330;1.8
RJ;2020-09-16;total_cases;63;2020-07-18;135230;2020-09-16;246182;1.82
RN;2020-09-16;total_cases;73;2020-07-08;36511;2020-09-16;65933;1.81
RO;2020-09-16;total_cases;58;2020-07-23;34080;2020-09-16;61619;1.81
RR;2020-09-16;total_cases;60;2020-07-21;25985;2020-09-16;47164;1.82
RS;2020-09-16;total_cases;38;2020-08-12;90049;2020-09-16;164373;1.83
SC;2020-09-16;total_cases;39;2020-08-11;109522;2020-09-16;201682;1.84
SE;2020-09-16;total_cases;65;2020-07-16;41226;2020-09-16;75342;1.83
SP;2020-09-16;total_cases;53;2020-07-28;487654;2020-09-16;909428;1.86
TO;2020-09-16;total_cases;38;2020-08-12;33766;2020-09-16;61271;1.81
