"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Philippines",2019-12-30,0,0,0,0,0
"Philippines",2019-12-31,0,0,0,0,0
"Philippines",2020-01-01,0,0,0,0,0
"Philippines",2020-01-02,0,0,0,0,0
"Philippines",2020-01-03,0,0,0,0,0
"Philippines",2020-01-04,0,0,0,0,0
"Philippines",2020-01-05,0,0,0,0,0
"Philippines",2020-01-06,0,0,0,0,0
"Philippines",2020-01-07,0,0,0,0,0
"Philippines",2020-01-08,0,0,0,0,0
"Philippines",2020-01-09,0,0,0,0,0
"Philippines",2020-01-10,0,0,0,0,0
"Philippines",2020-01-11,0,0,0,0,0
"Philippines",2020-01-12,0,0,0,0,0
"Philippines",2020-01-13,0,0,0,0,0
"Philippines",2020-01-14,0,0,0,0,0
"Philippines",2020-01-15,0,0,0,0,0
"Philippines",2020-01-16,0,0,0,0,0
"Philippines",2020-01-17,0,0,0,0,0
"Philippines",2020-01-18,0,0,0,0,0
"Philippines",2020-01-19,0,0,0,0,0
"Philippines",2020-01-20,0,0,0,0,0
"Philippines",2020-01-21,0,0,0,0,0
"Philippines",2020-01-22,0,0,0,0,0
"Philippines",2020-01-23,0,0,0,0,0
"Philippines",2020-01-24,0,0,0,0,0
"Philippines",2020-01-25,0,0,0,0,0
"Philippines",2020-01-26,0,0,0,0,0
"Philippines",2020-01-27,0,0,0,0,0
"Philippines",2020-01-28,0,0,0,0,0
"Philippines",2020-01-29,0,0,0,0,1
"Philippines",2020-01-30,0,0,0,0,1
"Philippines",2020-01-31,0,0,0,0,1
"Philippines",2020-02-01,0,0,0,0,2
"Philippines",2020-02-02,0,0,0,0,2
"Philippines",2020-02-03,0,0,0,0,2
"Philippines",2020-02-04,0,0,0,0,2
"Philippines",2020-02-05,0,0,0,0,3
"Philippines",2020-02-06,0,0,0,0,3
"Philippines",2020-02-07,0,0,0,0,3
"Philippines",2020-02-08,0,0,0,0,3
"Philippines",2020-02-09,0,0,0,0,3
"Philippines",2020-02-10,0,0,0,0,3
"Philippines",2020-02-11,0,0,0,0,3
"Philippines",2020-02-12,0,0,0,0,3
"Philippines",2020-02-13,1,1,1,0,3
"Philippines",2020-02-14,1,1,1,0,3
"Philippines",2020-02-15,1,1,1,0,3
"Philippines",2020-02-16,1,1,1,0,3
"Philippines",2020-02-17,1,1,1,0,3
"Philippines",2020-02-18,1,1,1,0,3
"Philippines",2020-02-19,1,1,1,0,3
"Philippines",2020-02-20,2,2,2,0,3
"Philippines",2020-02-21,2,2,2,0,3
"Philippines",2020-02-22,2,2,2,0,3
"Philippines",2020-02-23,2,3,4,0,3
"Philippines",2020-02-24,2,3,4,0,3
"Philippines",2020-02-25,3,4,5,0,3
"Philippines",2020-02-26,4,5,6,0,3
"Philippines",2020-02-27,5,6,7,0,3
"Philippines",2020-02-28,6,7,8,0,3
"Philippines",2020-02-29,6,8,10,1,3
"Philippines",2020-03-01,8,10,12,1,3
"Philippines",2020-03-02,10,12,14,1,0
"Philippines",2020-03-03,11,14,17,1,0
"Philippines",2020-03-04,14,17,20,1,0
"Philippines",2020-03-05,16,20,24,1,0
"Philippines",2020-03-06,19,24,29,2,5
"Philippines",2020-03-07,22,28,34,2,6
"Philippines",2020-03-08,27,34,41,2,10
"Philippines",2020-03-09,32,40,48,3,33
"Philippines",2020-03-10,38,48,58,3,33
"Philippines",2020-03-11,46,57,68,4,49
"Philippines",2020-03-12,54,68,82,4,52
"Philippines",2020-03-13,65,81,97,5,64
"Philippines",2020-03-14,77,96,115,6,111
"Philippines",2020-03-15,92,115,138,7,140
"Philippines",2020-03-16,109,137,165,9,142
"Philippines",2020-03-17,129,162,195,10,187
"Philippines",2020-03-18,154,193,232,12,202
"Philippines",2020-03-19,183,229,275,14,230
"Philippines",2020-03-20,217,272,327,17,230
"Philippines",2020-03-21,257,322,387,20,380
"Philippines",2020-03-22,305,382,459,24,380
"Philippines",2020-03-23,361,452,543,29,462
"Philippines",2020-03-24,427,534,641,34,552
"Philippines",2020-03-25,503,629,755,40,636
"Philippines",2020-03-26,592,741,890,47,707
"Philippines",2020-03-27,696,871,1046,55,803
"Philippines",2020-03-28,816,1021,1226,65,1075
"Philippines",2020-03-29,953,1193,1433,75,NA
"Philippines",2020-03-30,1110,1390,1670,88,NA
"Philippines",2020-03-31,1289,1613,1937,102,NA
"Philippines",2020-04-01,1489,1864,2239,118,NA
"Philippines",2020-04-02,1713,2144,2575,136,NA
"Philippines",2020-04-03,1960,2453,2946,155,NA
"Philippines",2020-04-04,2230,2791,3352,177,NA
