"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,1,1,1,0,0
2020-02-16,1,1,1,0,0
2020-02-17,1,1,1,0,0
2020-02-18,1,1,1,0,0
2020-02-19,1,1,1,0,0
2020-02-20,1,1,1,0,0
2020-02-21,1,2,3,0,0
2020-02-22,1,2,3,0,0
2020-02-23,1,2,3,0,0
2020-02-24,2,3,4,0,0
2020-02-25,2,3,4,0,0
2020-02-26,2,4,6,0,0
2020-02-27,2,4,6,0,0
2020-02-28,3,5,7,0,0
2020-02-29,3,6,9,0,0
2020-03-01,4,8,12,0,0
2020-03-02,5,9,13,0,0
2020-03-03,6,11,16,0,0
2020-03-04,7,13,19,0,0
2020-03-05,8,15,22,0,0
2020-03-06,10,18,26,0,1
2020-03-07,12,22,32,0,0
2020-03-08,14,26,38,0,7
2020-03-09,17,31,45,1,9
2020-03-10,20,37,54,1,11
2020-03-11,25,45,65,1,17
2020-03-12,29,53,77,1,22
2020-03-13,35,64,93,1,38
2020-03-14,42,76,110,1,43
2020-03-15,50,91,132,2,71
2020-03-16,59,108,157,2,86
2020-03-17,70,129,188,2,117
2020-03-18,84,154,224,3,145
2020-03-19,101,184,267,3,234
2020-03-20,120,219,318,4,263
2020-03-21,143,262,381,5,318
2020-03-22,170,312,454,6,363
2020-03-23,204,373,542,7,395
2020-03-24,243,445,647,8,416
2020-03-25,290,531,772,10,480
2020-03-26,346,634,922,12,NA
2020-03-27,413,756,1099,14,NA
2020-03-28,493,903,1313,17,NA
2020-03-29,589,1078,1567,20,NA
2020-03-30,703,1286,1869,24,NA
2020-03-31,839,1535,2231,29,NA
2020-04-01,1001,1832,2663,34,NA
