"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Sweden",2019-12-30,0,0,0,0,0
"Sweden",2019-12-31,0,0,0,0,0
"Sweden",2020-01-01,0,0,0,0,0
"Sweden",2020-01-02,0,0,0,0,0
"Sweden",2020-01-03,0,0,0,0,0
"Sweden",2020-01-04,0,0,0,0,0
"Sweden",2020-01-05,0,0,0,0,0
"Sweden",2020-01-06,0,0,0,0,0
"Sweden",2020-01-07,0,0,0,0,0
"Sweden",2020-01-08,0,0,0,0,0
"Sweden",2020-01-09,0,0,0,0,0
"Sweden",2020-01-10,0,0,0,0,0
"Sweden",2020-01-11,0,0,0,0,0
"Sweden",2020-01-12,0,0,0,0,0
"Sweden",2020-01-13,0,0,0,0,0
"Sweden",2020-01-14,0,0,0,0,0
"Sweden",2020-01-15,0,0,0,0,0
"Sweden",2020-01-16,0,0,0,0,0
"Sweden",2020-01-17,0,0,0,0,0
"Sweden",2020-01-18,0,0,0,0,0
"Sweden",2020-01-19,0,0,0,0,0
"Sweden",2020-01-20,0,0,0,0,0
"Sweden",2020-01-21,0,0,0,0,0
"Sweden",2020-01-22,0,0,0,0,0
"Sweden",2020-01-23,0,0,0,0,0
"Sweden",2020-01-24,0,0,0,0,0
"Sweden",2020-01-25,0,0,0,0,0
"Sweden",2020-01-26,0,0,0,0,0
"Sweden",2020-01-27,0,0,0,0,0
"Sweden",2020-01-28,0,0,0,0,0
"Sweden",2020-01-29,1,1,1,0,0
"Sweden",2020-01-30,1,1,1,0,0
"Sweden",2020-01-31,1,1,1,0,1
"Sweden",2020-02-01,1,1,1,0,1
"Sweden",2020-02-02,1,1,1,0,1
"Sweden",2020-02-03,1,1,1,0,1
"Sweden",2020-02-04,1,1,1,0,1
"Sweden",2020-02-05,2,2,2,0,1
"Sweden",2020-02-06,2,2,2,0,1
"Sweden",2020-02-07,2,2,2,0,1
"Sweden",2020-02-08,2,3,4,0,1
"Sweden",2020-02-09,2,3,4,0,1
"Sweden",2020-02-10,3,4,5,0,1
"Sweden",2020-02-11,4,5,6,0,1
"Sweden",2020-02-12,4,5,6,0,1
"Sweden",2020-02-13,5,6,7,0,1
"Sweden",2020-02-14,6,7,8,0,1
"Sweden",2020-02-15,7,9,11,0,1
"Sweden",2020-02-16,8,10,12,0,1
"Sweden",2020-02-17,10,12,14,0,1
"Sweden",2020-02-18,11,14,17,0,1
"Sweden",2020-02-19,14,17,20,1,1
"Sweden",2020-02-20,16,20,24,1,1
"Sweden",2020-02-21,19,23,27,1,1
"Sweden",2020-02-22,22,27,32,1,1
"Sweden",2020-02-23,26,32,38,1,1
"Sweden",2020-02-24,31,38,45,1,1
"Sweden",2020-02-25,36,44,52,1,1
"Sweden",2020-02-26,43,52,61,2,2
"Sweden",2020-02-27,50,61,72,2,7
"Sweden",2020-02-28,59,72,85,2,12
"Sweden",2020-02-29,70,85,100,3,13
"Sweden",2020-03-01,81,99,117,3,14
"Sweden",2020-03-02,96,117,138,4,15
"Sweden",2020-03-03,113,137,161,4,24
"Sweden",2020-03-04,131,160,189,5,35
"Sweden",2020-03-05,154,188,222,6,61
"Sweden",2020-03-06,181,220,259,7,137
"Sweden",2020-03-07,211,257,303,8,161
"Sweden",2020-03-08,246,300,354,9,203
"Sweden",2020-03-09,287,350,413,11,248
"Sweden",2020-03-10,334,407,480,12,326
"Sweden",2020-03-11,388,473,558,14,462
"Sweden",2020-03-12,451,549,647,17,620
"Sweden",2020-03-13,521,635,749,19,775
"Sweden",2020-03-14,601,732,863,22,924
"Sweden",2020-03-15,691,841,991,26,1032
"Sweden",2020-03-16,792,964,1136,29,1121
"Sweden",2020-03-17,903,1100,1297,34,1167
"Sweden",2020-03-18,1026,1249,1472,38,1301
"Sweden",2020-03-19,1160,1412,1664,43,1423
"Sweden",2020-03-20,1304,1588,1872,48,1623
"Sweden",2020-03-21,1458,1776,2094,54,1746
"Sweden",2020-03-22,1621,1974,2327,60,1906
"Sweden",2020-03-23,1791,2181,2571,66,2016
"Sweden",2020-03-24,1967,2395,2823,73,2272
"Sweden",2020-03-25,2144,2611,3078,80,2510
"Sweden",2020-03-26,2323,2829,3335,86,2806
"Sweden",2020-03-27,2500,3044,3588,93,3046
"Sweden",2020-03-28,2673,3255,3837,99,3447
"Sweden",2020-03-29,2839,3457,4075,105,NA
"Sweden",2020-03-30,2998,3651,4304,111,NA
"Sweden",2020-03-31,3147,3832,4517,117,NA
"Sweden",2020-04-01,3286,4002,4718,122,NA
"Sweden",2020-04-02,3414,4158,4902,127,NA
"Sweden",2020-04-03,3531,4300,5069,131,NA
"Sweden",2020-04-04,3637,4429,5221,135,NA
