"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados","latitude","longitude"
"Uruguay",2019-12-30,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2019-12-31,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-01,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-02,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-03,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-04,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-05,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-06,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-07,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-08,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-09,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-10,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-11,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-12,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-13,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-14,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-15,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-16,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-17,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-18,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-19,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-20,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-21,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-22,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-23,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-24,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-25,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-26,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-27,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-28,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-29,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-30,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-01-31,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-01,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-02,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-03,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-04,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-05,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-06,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-07,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-08,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-09,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-10,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-11,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-12,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-13,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-14,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-15,0,0,0,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-16,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-17,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-18,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-19,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-20,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-21,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-22,1,1,1,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-23,1,2,3,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-24,1,2,3,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-25,1,2,3,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-26,1,2,3,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-27,2,3,4,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-28,2,3,4,0,0,"-32.522779","-55.765835"
"Uruguay",2020-02-29,2,4,6,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-01,3,5,7,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-02,3,5,7,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-03,3,6,9,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-04,4,7,10,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-05,5,9,13,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-06,5,10,15,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-07,6,12,18,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-08,7,14,21,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-09,8,16,24,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-10,10,19,28,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-11,11,22,33,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-12,13,26,39,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-13,15,30,45,0,0,"-32.522779","-55.765835"
"Uruguay",2020-03-14,18,35,52,0,6,"-32.522779","-55.765835"
"Uruguay",2020-03-15,21,41,61,0,8,"-32.522779","-55.765835"
"Uruguay",2020-03-16,24,48,72,0,29,"-32.522779","-55.765835"
"Uruguay",2020-03-17,29,57,85,0,50,"-32.522779","-55.765835"
"Uruguay",2020-03-18,34,66,98,0,79,"-32.522779","-55.765835"
"Uruguay",2020-03-19,40,78,116,0,94,"-32.522779","-55.765835"
"Uruguay",2020-03-20,46,91,136,0,110,"-32.522779","-55.765835"
"Uruguay",2020-03-21,54,106,158,0,135,"-32.522779","-55.765835"
"Uruguay",2020-03-22,63,124,185,0,158,"-32.522779","-55.765835"
"Uruguay",2020-03-23,74,146,218,0,162,"-32.522779","-55.765835"
"Uruguay",2020-03-24,86,170,254,1,189,"-32.522779","-55.765835"
"Uruguay",2020-03-25,101,199,297,1,217,"-32.522779","-55.765835"
"Uruguay",2020-03-26,118,233,348,1,238,"-32.522779","-55.765835"
"Uruguay",2020-03-27,139,273,407,1,238,"-32.522779","-55.765835"
"Uruguay",2020-03-28,162,319,476,1,304,"-32.522779","-55.765835"
"Uruguay",2020-03-29,190,373,556,1,NA,"-32.522779","-55.765835"
"Uruguay",2020-03-30,222,437,652,1,NA,"-32.522779","-55.765835"
"Uruguay",2020-03-31,260,511,762,2,NA,"-32.522779","-55.765835"
"Uruguay",2020-04-01,304,598,892,2,NA,"-32.522779","-55.765835"
"Uruguay",2020-04-02,355,699,1043,2,NA,"-32.522779","-55.765835"
"Uruguay",2020-04-03,416,818,1220,3,NA,"-32.522779","-55.765835"
"Uruguay",2020-04-04,486,957,1428,3,NA,"-32.522779","-55.765835"
