location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-24;total_cases;81;2020-07-08;15167;2020-09-24;27556;1.82
AL;2020-09-24;total_cases;75;2020-07-14;47005;2020-09-24;85753;1.82
AM;2020-09-24;total_cases;86;2020-07-03;74537;2020-09-24;134289;1.8
AP;2020-09-24;total_cases;97;2020-06-22;24682;2020-09-24;47516;1.93
BA;2020-09-24;total_cases;58;2020-07-31;166154;2020-09-24;301248;1.81
CE;2020-09-24;total_cases;80;2020-07-09;131000;2020-09-24;237108;1.81
DF;2020-09-24;total_cases;60;2020-07-29;102342;2020-09-24;186945;1.83
ES;2020-09-24;total_cases;70;2020-07-19;70609;2020-09-24;127328;1.8
GO;2020-09-24;total_cases;40;2020-08-18;105962;2020-09-24;195418;1.84
MA;2020-09-24;total_cases;81;2020-07-08;92939;2020-09-24;170186;1.83
MG;2020-09-24;total_cases;49;2020-08-09;153927;2020-09-24;278901;1.81
MS;2020-09-24;total_cases;42;2020-08-16;36836;2020-09-24;66426;1.8
MT;2020-09-24;total_cases;48;2020-08-10;65198;2020-09-24;117944;1.81
PA;2020-09-24;total_cases;79;2020-07-10;122674;2020-09-24;224302;1.83
PB;2020-09-24;total_cases;73;2020-07-16;65423;2020-09-24;118567;1.81
PE;2020-09-24;total_cases;70;2020-07-19;79452;2020-09-24;143703;1.81
PI;2020-09-24;total_cases;58;2020-07-31;51477;2020-09-24;92801;1.8
PR;2020-09-24;total_cases;48;2020-08-10;94124;2020-09-24;170508;1.81
RJ;2020-09-24;total_cases;69;2020-07-20;141005;2020-09-24;257985;1.83
RN;2020-09-24;total_cases;80;2020-07-09;37060;2020-09-24;68059;1.84
RO;2020-09-24;total_cases;63;2020-07-26;35810;2020-09-24;64481;1.8
RR;2020-09-24;total_cases;67;2020-07-22;26954;2020-09-24;49216;1.83
RS;2020-09-24;total_cases;41;2020-08-17;98007;2020-09-24;181217;1.85
SC;2020-09-24;total_cases;45;2020-08-13;115032;2020-09-24;210048;1.83
SE;2020-09-24;total_cases;72;2020-07-17;41888;2020-09-24;76603;1.83
SP;2020-09-24;total_cases;59;2020-07-30;529006;2020-09-24;958240;1.81
TO;2020-09-24;total_cases;44;2020-08-14;35403;2020-09-24;65354;1.85
