"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Turkey",2019-12-30,0,0,0,0,0
"Turkey",2019-12-31,0,0,0,0,0
"Turkey",2020-01-01,0,0,0,0,0
"Turkey",2020-01-02,0,0,0,0,0
"Turkey",2020-01-03,0,0,0,0,0
"Turkey",2020-01-04,0,0,0,0,0
"Turkey",2020-01-05,0,0,0,0,0
"Turkey",2020-01-06,0,0,0,0,0
"Turkey",2020-01-07,0,0,0,0,0
"Turkey",2020-01-08,0,0,0,0,0
"Turkey",2020-01-09,0,0,0,0,0
"Turkey",2020-01-10,0,0,0,0,0
"Turkey",2020-01-11,0,0,0,0,0
"Turkey",2020-01-12,0,0,0,0,0
"Turkey",2020-01-13,0,0,0,0,0
"Turkey",2020-01-14,0,0,0,0,0
"Turkey",2020-01-15,0,0,0,0,0
"Turkey",2020-01-16,0,0,0,0,0
"Turkey",2020-01-17,0,0,0,0,0
"Turkey",2020-01-18,0,0,0,0,0
"Turkey",2020-01-19,0,0,0,0,0
"Turkey",2020-01-20,0,0,0,0,0
"Turkey",2020-01-21,0,0,0,0,0
"Turkey",2020-01-22,0,0,0,0,0
"Turkey",2020-01-23,0,0,0,0,0
"Turkey",2020-01-24,0,0,0,0,0
"Turkey",2020-01-25,0,0,0,0,0
"Turkey",2020-01-26,0,0,0,0,0
"Turkey",2020-01-27,0,0,0,0,0
"Turkey",2020-01-28,0,0,0,0,0
"Turkey",2020-01-29,0,0,0,0,0
"Turkey",2020-01-30,0,0,0,0,0
"Turkey",2020-01-31,0,0,0,0,0
"Turkey",2020-02-01,0,0,0,0,0
"Turkey",2020-02-02,0,0,0,0,0
"Turkey",2020-02-03,0,0,0,0,0
"Turkey",2020-02-04,0,0,0,0,0
"Turkey",2020-02-05,0,0,0,0,0
"Turkey",2020-02-06,0,0,0,0,0
"Turkey",2020-02-07,0,0,0,0,0
"Turkey",2020-02-08,0,0,0,0,0
"Turkey",2020-02-09,0,0,0,0,0
"Turkey",2020-02-10,0,0,0,0,0
"Turkey",2020-02-11,0,0,0,0,0
"Turkey",2020-02-12,0,0,0,0,0
"Turkey",2020-02-13,0,0,0,0,0
"Turkey",2020-02-14,0,0,0,0,0
"Turkey",2020-02-15,0,0,0,0,0
"Turkey",2020-02-16,0,0,0,0,0
"Turkey",2020-02-17,0,0,0,0,0
"Turkey",2020-02-18,0,0,0,0,0
"Turkey",2020-02-19,0,0,0,0,0
"Turkey",2020-02-20,0,0,0,0,0
"Turkey",2020-02-21,0,0,0,0,0
"Turkey",2020-02-22,0,0,0,0,0
"Turkey",2020-02-23,0,0,0,0,0
"Turkey",2020-02-24,0,0,0,0,0
"Turkey",2020-02-25,0,0,0,0,0
"Turkey",2020-02-26,0,0,0,0,0
"Turkey",2020-02-27,0,0,0,0,0
"Turkey",2020-02-28,0,0,0,0,0
"Turkey",2020-02-29,1,1,1,0,0
"Turkey",2020-03-01,1,1,1,0,0
"Turkey",2020-03-02,1,1,1,0,0
"Turkey",2020-03-03,2,2,2,0,0
"Turkey",2020-03-04,2,2,2,0,0
"Turkey",2020-03-05,2,3,4,0,0
"Turkey",2020-03-06,4,5,6,0,0
"Turkey",2020-03-07,5,7,9,0,0
"Turkey",2020-03-08,7,9,11,0,0
"Turkey",2020-03-09,10,13,16,0,0
"Turkey",2020-03-10,14,18,22,0,0
"Turkey",2020-03-11,19,25,31,0,1
"Turkey",2020-03-12,27,36,45,1,2
"Turkey",2020-03-13,38,50,62,1,0
"Turkey",2020-03-14,52,69,86,1,0
"Turkey",2020-03-15,73,97,121,1,18
"Turkey",2020-03-16,103,136,169,2,47
"Turkey",2020-03-17,144,190,236,3,98
"Turkey",2020-03-18,200,265,330,4,191
"Turkey",2020-03-19,280,370,460,5,359
"Turkey",2020-03-20,391,517,643,8,670
"Turkey",2020-03-21,546,722,898,11,947
"Turkey",2020-03-22,763,1009,1255,15,1236
"Turkey",2020-03-23,1066,1410,1754,21,1529
"Turkey",2020-03-24,1488,1969,2450,29,1872
"Turkey",2020-03-25,2078,2750,3422,40,2433
"Turkey",2020-03-26,2901,3839,4777,56,3629
"Turkey",2020-03-27,4049,5357,6665,78,5698
"Turkey",2020-03-28,5646,7471,9296,109,7402
"Turkey",2020-03-29,7870,10413,12956,152,NA
"Turkey",2020-03-30,10957,14498,18039,212,NA
"Turkey",2020-03-31,15234,20158,25082,294,NA
"Turkey",2020-04-01,21139,27971,34803,408,NA
"Turkey",2020-04-02,29253,38707,48161,565,NA
"Turkey",2020-04-03,40332,53366,66400,779,NA
"Turkey",2020-04-04,55326,73207,91088,1068,NA
