location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-05-31;total_cases;12;2020-05-22;3343;2020-05-31;6219;1.86
AL;2020-05-31;total_cases;11;2020-05-23;5630;2020-05-31;10288;1.83
AM;2020-05-31;total_cases;15;2020-05-19;22132;2020-05-31;41378;1.87
AP;2020-05-31;total_cases;13;2020-05-21;5188;2020-05-31;9602;1.85
BA;2020-05-31;total_cases;15;2020-05-18;8581;2020-05-31;18392;2.14
CE;2020-05-31;total_cases;16;2020-05-18;26363;2020-05-31;48489;1.84
DF;2020-05-31;total_cases;14;2020-05-20;5161;2020-05-31;9780;1.89
ES;2020-05-31;total_cases;16;2020-05-18;7157;2020-05-31;13690;1.91
GO;2020-05-31;total_cases;14;2020-05-20;1978;2020-05-31;3702;1.87
MA;2020-05-31;total_cases;11;2020-05-23;18767;2020-05-31;34639;1.85
MG;2020-05-31;total_cases;13;2020-05-21;5596;2020-05-31;10464;1.87
MS;2020-05-31;total_cases;12;2020-05-22;805;2020-05-31;1489;1.85
MT;2020-05-31;total_cases;12;2020-05-22;1220;2020-05-31;2429;1.99
PA;2020-05-31;total_cases;13;2020-05-21;19756;2020-05-31;37961;1.92
PB;2020-05-31;total_cases;12;2020-05-22;6882;2020-05-31;13162;1.91
PE;2020-05-31;total_cases;18;2020-05-16;18488;2020-05-31;34450;1.86
PI;2020-05-31;total_cases;14;2020-05-20;2637;2020-05-31;4931;1.87
PR;2020-05-31;total_cases;15;2020-05-19;2481;2020-05-31;4687;1.89
RJ;2020-05-31;total_cases;15;2020-05-19;27805;2020-05-31;53388;1.92
RN;2020-05-31;total_cases;13;2020-05-21;4060;2020-05-31;7402;1.82
RO;2020-05-31;total_cases;13;2020-05-21;2659;2020-05-31;4942;1.86
RR;2020-05-31;total_cases;16;2020-05-18;1876;2020-05-31;3474;1.85
RS;2020-05-31;total_cases;14;2020-05-20;4973;2020-05-31;9332;1.88
SC;2020-05-31;total_cases;17;2020-05-17;4776;2020-05-31;9037;1.89
SE;2020-05-31;total_cases;16;2020-05-18;3566;2020-05-31;6999;1.96
SP;2020-05-31;total_cases;19;2020-05-15;58378;2020-05-31;109698;1.88
TO;2020-05-31;total_cases;12;2020-05-22;2205;2020-05-31;4176;1.89
