location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-10;total_cases;72;2020-07-03;14112;2020-09-10;25877;1.83
AL;2020-09-10;total_cases;64;2020-07-11;44633;2020-09-10;81330;1.82
AM;2020-09-10;total_cases;77;2020-06-28;69649;2020-09-10;125660;1.8
AP;2020-09-10;total_cases;83;2020-06-22;24682;2020-09-10;45529;1.84
BA;2020-09-10;total_cases;47;2020-07-28;153313;2020-09-10;277327;1.81
CE;2020-09-10;total_cases;69;2020-07-06;122477;2020-09-10;224759;1.84
DF;2020-09-10;total_cases;49;2020-07-26;96332;2020-09-10;173631;1.8
ES;2020-09-10;total_cases;61;2020-07-14;65213;2020-09-10;118138;1.81
GO;2020-09-10;total_cases;34;2020-08-10;86451;2020-09-10;156892;1.81
MA;2020-09-10;total_cases;71;2020-07-04;89057;2020-09-10;160968;1.81
MG;2020-09-10;total_cases;41;2020-08-03;133743;2020-09-10;242533;1.81
MS;2020-09-10;total_cases;36;2020-08-08;30707;2020-09-10;56046;1.83
MT;2020-09-10;total_cases;40;2020-08-04;56169;2020-09-10;102328;1.82
PA;2020-09-10;total_cases;68;2020-07-07;116152;2020-09-10;211061;1.82
PB;2020-09-10;total_cases;62;2020-07-13;61108;2020-09-10;111495;1.82
PE;2020-09-10;total_cases;61;2020-07-14;73576;2020-09-10;134619;1.83
PI;2020-09-10;total_cases;48;2020-07-27;46584;2020-09-10;84508;1.81
PR;2020-09-10;total_cases;41;2020-08-03;80865;2020-09-10;148333;1.83
RJ;2020-09-10;total_cases;63;2020-07-12;129684;2020-09-10;234813;1.81
RN;2020-09-10;total_cases;68;2020-07-07;35820;2020-09-10;64519;1.8
RO;2020-09-10;total_cases;53;2020-07-22;32935;2020-09-10;59620;1.81
RR;2020-09-10;total_cases;56;2020-07-19;25467;2020-09-10;45855;1.8
RS;2020-09-10;total_cases;34;2020-08-10;84034;2020-09-10;151392;1.8
SC;2020-09-10;total_cases;34;2020-08-10;106928;2020-09-10;194176;1.82
SE;2020-09-10;total_cases;59;2020-07-16;41226;2020-09-10;74386;1.8
SP;2020-09-10;total_cases;49;2020-07-26;483982;2020-09-10;874754;1.81
TO;2020-09-10;total_cases;35;2020-08-09;31663;2020-09-10;57897;1.83
