location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-02;total_cases;47;2020-06-19;10987;2020-08-02;19966;1.82
AL;2020-08-02;total_cases;38;2020-06-28;34312;2020-08-02;62240;1.81
AM;2020-08-02;total_cases;52;2020-06-14;56506;2020-08-02;102124;1.81
AP;2020-08-02;total_cases;47;2020-06-19;19922;2020-08-02;36639;1.84
BA;2020-08-02;total_cases;29;2020-07-07;91954;2020-08-02;170476;1.85
CE;2020-08-02;total_cases;43;2020-06-23;97528;2020-08-02;176580;1.81
DF;2020-08-02;total_cases;30;2020-07-06;60383;2020-08-02;110028;1.82
ES;2020-08-02;total_cases;37;2020-06-29;45097;2020-08-02;84238;1.87
GO;2020-08-02;total_cases;21;2020-07-15;38895;2020-08-02;70115;1.8
MA;2020-08-02;total_cases;48;2020-06-18;66091;2020-08-02;121953;1.85
MG;2020-08-02;total_cases;26;2020-07-10;70086;2020-08-02;132801;1.89
MS;2020-08-02;total_cases;22;2020-07-14;13934;2020-08-02;26003;1.87
MT;2020-08-02;total_cases;22;2020-07-14;29279;2020-08-02;53363;1.82
PA;2020-08-02;total_cases;44;2020-06-22;86020;2020-08-02;156285;1.82
PB;2020-08-02;total_cases;37;2020-06-29;45057;2020-08-02;84008;1.86
PE;2020-08-02;total_cases;42;2020-06-24;54022;2020-08-02;97970;1.81
PI;2020-08-02;total_cases;28;2020-07-08;28411;2020-08-02;52993;1.87
PR;2020-08-02;total_cases;23;2020-07-13;43582;2020-08-02;79605;1.83
RJ;2020-08-02;total_cases;48;2020-06-18;87317;2020-08-02;167225;1.92
RN;2020-08-02;total_cases;37;2020-06-28;24456;2020-08-02;51845;2.12
RO;2020-08-02;total_cases;34;2020-07-02;21970;2020-08-02;39893;1.82
RR;2020-08-02;total_cases;33;2020-07-03;18323;2020-08-02;33151;1.81
RS;2020-08-02;total_cases;24;2020-07-12;39240;2020-08-02;71040;1.81
SC;2020-08-02;total_cases;21;2020-07-15;47976;2020-08-02;87982;1.83
SE;2020-08-02;total_cases;28;2020-07-08;32490;2020-08-02;60035;1.85
SP;2020-08-02;total_cases;34;2020-07-02;302179;2020-08-02;558685;1.85
TO;2020-08-02;total_cases;26;2020-07-10;14509;2020-08-02;26434;1.82
