"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,1
2020-01-30,0,0,0,0,1
2020-01-31,0,0,0,0,1
2020-02-01,0,0,0,0,1
2020-02-02,0,0,0,0,1
2020-02-03,0,0,0,0,1
2020-02-04,0,0,0,0,1
2020-02-05,0,0,0,0,1
2020-02-06,0,0,0,0,1
2020-02-07,0,0,0,0,1
2020-02-08,0,0,0,0,1
2020-02-09,0,0,0,0,1
2020-02-10,0,0,0,0,1
2020-02-11,0,0,0,0,1
2020-02-12,0,0,0,0,1
2020-02-13,0,0,0,0,1
2020-02-14,0,0,0,0,1
2020-02-15,0,0,0,0,1
2020-02-16,0,0,0,0,1
2020-02-17,0,0,0,0,1
2020-02-18,0,0,0,0,1
2020-02-19,1,1,1,0,1
2020-02-20,1,1,1,0,1
2020-02-21,1,1,1,0,1
2020-02-22,1,1,1,0,1
2020-02-23,1,1,1,0,1
2020-02-24,1,2,3,0,1
2020-02-25,1,2,3,0,1
2020-02-26,2,3,4,0,2
2020-02-27,3,4,5,0,2
2020-02-28,4,5,6,0,3
2020-02-29,4,6,8,0,3
2020-03-01,6,8,10,0,6
2020-03-02,7,10,13,0,0
2020-03-03,8,12,16,0,7
2020-03-04,11,16,21,0,0
2020-03-05,14,20,26,0,12
2020-03-06,18,25,32,0,19
2020-03-07,22,32,42,0,0
2020-03-08,28,40,52,0,30
2020-03-09,36,51,66,0,40
2020-03-10,45,64,83,0,0
2020-03-11,57,81,105,0,59
2020-03-12,71,101,131,0,155
2020-03-13,89,127,165,0,0
2020-03-14,110,157,204,1,210
2020-03-15,136,194,252,1,267
2020-03-16,166,237,308,1,272
2020-03-17,202,288,374,1,319
2020-03-18,242,345,448,1,369
2020-03-19,287,410,533,1,400
2020-03-20,337,481,625,2,450
2020-03-21,390,556,722,2,521
2020-03-22,444,633,822,2,626
2020-03-23,498,711,924,2,700
2020-03-24,551,787,1023,3,792
2020-03-25,602,859,1116,3,880
2020-03-26,649,926,1203,3,NA
2020-03-27,690,985,1280,3,NA
2020-03-28,727,1038,1349,4,NA
2020-03-29,759,1083,1407,4,NA
2020-03-30,786,1122,1458,4,NA
2020-03-31,809,1154,1499,4,NA
2020-04-01,828,1181,1534,4,NA
