location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-10-03;total_deaths;97;2020-07-01;370;2020-10-03;667;1.8
AL;2020-10-03;total_deaths;93;2020-07-05;1153;2020-10-03;2091;1.81
AM;2020-10-03;total_deaths;119;2020-06-09;2315;2020-10-03;4169;1.8
AP;2020-10-03;total_deaths;103;2020-06-25;394;2020-10-03;715;1.81
BA;2020-10-03;total_deaths;61;2020-08-06;3789;2020-10-03;6890;1.82
CE;2020-10-03;total_deaths;113;2020-06-15;4999;2020-10-03;9050;1.81
DF;2020-10-03;total_deaths;56;2020-08-11;1815;2020-10-03;3309;1.82
ES;2020-10-03;total_deaths;87;2020-07-11;1984;2020-10-03;3572;1.8
GO;2020-10-03;total_deaths;46;2020-08-21;2647;2020-10-03;4832;1.83
MA;2020-10-03;total_deaths;97;2020-07-01;2081;2020-10-03;3787;1.82
MG;2020-10-03;total_deaths;51;2020-08-16;4132;2020-10-03;7569;1.83
MS;2020-10-03;total_deaths;44;2020-08-23;738;2020-10-03;1335;1.81
MT;2020-10-03;total_deaths;64;2020-08-03;1907;2020-10-03;3450;1.81
PA;2020-10-03;total_deaths;122;2020-06-06;3612;2020-10-03;6593;1.83
PB;2020-10-03;total_deaths;76;2020-07-22;1581;2020-10-03;2846;1.8
PE;2020-10-03;total_deaths;102;2020-06-26;4610;2020-10-03;8318;1.8
PI;2020-10-03;total_deaths;75;2020-07-23;1184;2020-10-03;2144;1.81
PR;2020-10-03;total_deaths;55;2020-08-12;2516;2020-10-03;4574;1.82
RJ;2020-10-03;total_deaths;96;2020-07-02;10332;2020-10-03;18749;1.81
RN;2020-10-03;total_deaths;90;2020-07-08;1326;2020-10-03;2402;1.81
RO;2020-10-03;total_deaths;76;2020-07-22;758;2020-10-03;1371;1.81
RR;2020-10-03;total_deaths;94;2020-07-04;364;2020-10-03;661;1.82
RS;2020-10-03;total_deaths;51;2020-08-16;2689;2020-10-03;4898;1.82
SC;2020-10-03;total_deaths;57;2020-08-10;1541;2020-10-03;2842;1.84
SE;2020-10-03;total_deaths;79;2020-07-19;1125;2020-10-03;2051;1.82
SP;2020-10-03;total_deaths;78;2020-07-20;19788;2020-10-03;36136;1.83
TO;2020-10-03;total_deaths;48;2020-08-19;536;2020-10-03;966;1.8
