"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,1
2020-01-28,0,0,0,NA,1
2020-01-29,0,0,0,NA,1
2020-01-30,0,0,0,NA,1
2020-01-31,0,0,0,NA,1
2020-02-01,0,0,0,NA,1
2020-02-02,0,0,0,NA,1
2020-02-03,0,0,0,NA,1
2020-02-04,0,0,0,NA,1
2020-02-05,0,0,0,NA,1
2020-02-06,0,0,0,NA,1
2020-02-07,0,0,0,NA,1
2020-02-08,0,0,0,NA,1
2020-02-09,0,0,0,NA,1
2020-02-10,0,0,0,NA,1
2020-02-11,0,0,0,NA,1
2020-02-12,0,0,0,NA,1
2020-02-13,0,0,0,NA,1
2020-02-14,0,0,0,NA,1
2020-02-15,0,1,2,NA,1
2020-02-16,0,1,2,NA,1
2020-02-17,0,1,2,NA,1
2020-02-18,0,1,2,NA,1
2020-02-19,0,1,2,NA,1
2020-02-20,0,1,2,NA,1
2020-02-21,0,1,2,NA,1
2020-02-22,0,1,2,NA,1
2020-02-23,1,2,3,NA,1
2020-02-24,1,2,3,NA,1
2020-02-25,1,2,3,NA,1
2020-02-26,1,2,3,NA,1
2020-02-27,1,3,5,NA,1
2020-02-28,1,3,5,NA,1
2020-02-29,2,4,6,NA,1
2020-03-01,2,4,6,NA,1
2020-03-02,2,5,8,NA,0
2020-03-03,2,5,8,NA,0
2020-03-04,2,6,10,NA,0
2020-03-05,3,7,11,NA,0
2020-03-06,3,8,13,NA,0
2020-03-07,4,9,14,NA,0
2020-03-08,4,10,16,NA,0
2020-03-09,5,12,19,NA,0
2020-03-10,6,14,22,NA,0
2020-03-11,6,16,26,NA,2
2020-03-12,7,18,29,NA,3
2020-03-13,8,20,32,NA,6
2020-03-14,9,23,37,NA,11
2020-03-15,11,27,43,NA,19
2020-03-16,12,30,48,NA,29
2020-03-17,14,35,56,NA,42
2020-03-18,16,40,64,NA,42
2020-03-19,18,45,72,NA,53
2020-03-20,21,52,83,NA,66
2020-03-21,23,59,95,NA,78
2020-03-22,27,68,109,NA,87
2020-03-23,31,77,123,NA,97
2020-03-24,35,89,143,NA,102
2020-03-25,40,101,162,NA,102
2020-03-26,46,116,186,NA,106
2020-03-27,52,132,212,NA,106
2020-03-28,60,151,242,NA,NA
2020-03-29,69,173,277,NA,NA
2020-03-30,78,197,316,NA,NA
2020-03-31,89,225,361,NA,NA
2020-04-01,102,258,414,NA,NA
2020-04-02,117,294,471,NA,NA
2020-04-03,134,337,540,NA,NA
