"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Israel",2019-12-30,0,0,0,0,0
"Israel",2019-12-31,0,0,0,0,0
"Israel",2020-01-01,0,0,0,0,0
"Israel",2020-01-02,0,0,0,0,0
"Israel",2020-01-03,0,0,0,0,0
"Israel",2020-01-04,0,0,0,0,0
"Israel",2020-01-05,0,0,0,0,0
"Israel",2020-01-06,0,0,0,0,0
"Israel",2020-01-07,0,0,0,0,0
"Israel",2020-01-08,0,0,0,0,0
"Israel",2020-01-09,0,0,0,0,0
"Israel",2020-01-10,0,0,0,0,0
"Israel",2020-01-11,0,0,0,0,0
"Israel",2020-01-12,0,0,0,0,0
"Israel",2020-01-13,0,0,0,0,0
"Israel",2020-01-14,0,0,0,0,0
"Israel",2020-01-15,0,0,0,0,0
"Israel",2020-01-16,0,0,0,0,0
"Israel",2020-01-17,0,0,0,0,0
"Israel",2020-01-18,0,0,0,0,0
"Israel",2020-01-19,0,0,0,0,0
"Israel",2020-01-20,0,0,0,0,0
"Israel",2020-01-21,0,0,0,0,0
"Israel",2020-01-22,0,0,0,0,0
"Israel",2020-01-23,0,0,0,0,0
"Israel",2020-01-24,0,0,0,0,0
"Israel",2020-01-25,0,0,0,0,0
"Israel",2020-01-26,0,0,0,0,0
"Israel",2020-01-27,0,0,0,0,0
"Israel",2020-01-28,0,0,0,0,0
"Israel",2020-01-29,0,0,0,0,0
"Israel",2020-01-30,0,0,0,0,0
"Israel",2020-01-31,0,0,0,0,0
"Israel",2020-02-01,0,0,0,0,0
"Israel",2020-02-02,0,0,0,0,0
"Israel",2020-02-03,0,0,0,0,0
"Israel",2020-02-04,0,0,0,0,0
"Israel",2020-02-05,0,0,0,0,0
"Israel",2020-02-06,0,0,0,0,0
"Israel",2020-02-07,0,0,0,0,0
"Israel",2020-02-08,0,0,0,0,0
"Israel",2020-02-09,0,0,0,0,0
"Israel",2020-02-10,0,0,0,0,0
"Israel",2020-02-11,0,0,0,0,0
"Israel",2020-02-12,0,0,0,0,0
"Israel",2020-02-13,0,0,0,0,0
"Israel",2020-02-14,0,0,0,0,0
"Israel",2020-02-15,0,0,0,0,0
"Israel",2020-02-16,0,0,0,0,0
"Israel",2020-02-17,0,0,0,0,0
"Israel",2020-02-18,0,0,0,0,0
"Israel",2020-02-19,0,0,0,0,0
"Israel",2020-02-20,0,0,0,0,0
"Israel",2020-02-21,0,0,0,0,1
"Israel",2020-02-22,0,0,0,0,1
"Israel",2020-02-23,1,1,1,0,2
"Israel",2020-02-24,1,1,1,0,2
"Israel",2020-02-25,1,1,1,0,2
"Israel",2020-02-26,1,1,1,0,2
"Israel",2020-02-27,2,2,2,0,3
"Israel",2020-02-28,3,3,3,0,7
"Israel",2020-02-29,3,3,3,0,7
"Israel",2020-03-01,3,4,5,0,10
"Israel",2020-03-02,5,6,7,0,0
"Israel",2020-03-03,7,8,9,0,0
"Israel",2020-03-04,9,10,11,0,15
"Israel",2020-03-05,11,13,15,0,17
"Israel",2020-03-06,16,18,20,0,19
"Israel",2020-03-07,20,23,26,0,25
"Israel",2020-03-08,27,31,35,0,39
"Israel",2020-03-09,35,40,45,0,0
"Israel",2020-03-10,46,53,60,0,70
"Israel",2020-03-11,61,70,79,0,82
"Israel",2020-03-12,80,92,104,0,96
"Israel",2020-03-13,104,120,136,0,116
"Israel",2020-03-14,136,157,178,1,178
"Israel",2020-03-15,179,206,233,1,250
"Israel",2020-03-16,233,268,303,1,260
"Israel",2020-03-17,303,349,395,1,427
"Israel",2020-03-18,393,452,511,1,433
"Israel",2020-03-19,507,583,659,2,677
"Israel",2020-03-20,650,748,846,2,712
"Israel",2020-03-21,827,952,1077,3,883
"Israel",2020-03-22,1044,1201,1358,4,1071
"Israel",2020-03-23,1302,1498,1694,5,1442
"Israel",2020-03-24,1602,1844,2086,6,1930
"Israel",2020-03-25,1944,2237,2530,7,2369
"Israel",2020-03-26,2319,2668,3017,9,2666
"Israel",2020-03-27,2717,3126,3535,10,3035
"Israel",2020-03-28,3124,3595,4066,12,3619
"Israel",2020-03-29,3525,4056,4587,13,NA
"Israel",2020-03-30,3905,4494,5083,15,NA
"Israel",2020-03-31,4255,4896,5537,16,NA
"Israel",2020-04-01,4564,5252,5940,17,NA
"Israel",2020-04-02,4831,5559,6287,18,NA
"Israel",2020-04-03,5055,5817,6579,19,NA
"Israel",2020-04-04,5240,6030,6820,20,NA
