"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,1,2,0,0
2020-02-24,0,1,2,0,0
2020-02-25,0,1,2,0,0
2020-02-26,0,1,2,0,0
2020-02-27,1,2,3,0,0
2020-02-28,1,2,3,0,0
2020-02-29,1,2,3,0,1
2020-03-01,1,3,5,0,6
2020-03-02,2,4,6,0,7
2020-03-03,2,5,8,0,0
2020-03-04,3,7,11,0,10
2020-03-05,4,9,14,0,13
2020-03-06,5,11,17,0,0
2020-03-07,7,15,23,0,0
2020-03-08,8,19,30,0,14
2020-03-09,11,24,37,1,15
2020-03-10,14,31,48,1,17
2020-03-11,18,40,62,1,0
2020-03-12,23,51,79,1,0
2020-03-13,30,66,102,2,23
2020-03-14,38,85,132,2,28
2020-03-15,49,109,169,3,37
2020-03-16,63,141,219,3,58
2020-03-17,81,181,281,4,111
2020-03-18,104,233,362,6,168
2020-03-19,134,299,464,7,199
2020-03-20,172,385,598,9,426
2020-03-21,222,496,770,12,532
2020-03-22,285,638,991,15,789
2020-03-23,367,820,1273,20,981
2020-03-24,472,1056,1640,25,1082
2020-03-25,607,1358,2109,33,1211
2020-03-26,781,1747,2713,42,NA
2020-03-27,1005,2248,3491,54,NA
2020-03-28,1294,2892,4490,69,NA
2020-03-29,1664,3721,5778,89,NA
2020-03-30,2141,4787,7433,115,NA
2020-03-31,2755,6159,9563,147,NA
2020-04-01,3544,7924,12304,190,NA
