"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Russia",2019-12-30,0,0,0,0,0
"Russia",2019-12-31,0,0,0,0,0
"Russia",2020-01-01,0,0,0,0,0
"Russia",2020-01-02,0,0,0,0,0
"Russia",2020-01-03,0,0,0,0,0
"Russia",2020-01-04,0,0,0,0,0
"Russia",2020-01-05,0,0,0,0,0
"Russia",2020-01-06,0,0,0,0,0
"Russia",2020-01-07,0,0,0,0,0
"Russia",2020-01-08,0,0,0,0,0
"Russia",2020-01-09,0,0,0,0,0
"Russia",2020-01-10,0,0,0,0,0
"Russia",2020-01-11,0,0,0,0,0
"Russia",2020-01-12,0,0,0,0,0
"Russia",2020-01-13,0,0,0,0,0
"Russia",2020-01-14,0,0,0,0,0
"Russia",2020-01-15,0,0,0,0,0
"Russia",2020-01-16,0,0,0,0,0
"Russia",2020-01-17,0,0,0,0,0
"Russia",2020-01-18,0,0,0,0,0
"Russia",2020-01-19,0,0,0,0,0
"Russia",2020-01-20,0,0,0,0,0
"Russia",2020-01-21,0,0,0,0,0
"Russia",2020-01-22,0,0,0,0,0
"Russia",2020-01-23,0,0,0,0,0
"Russia",2020-01-24,0,0,0,0,0
"Russia",2020-01-25,0,0,0,0,0
"Russia",2020-01-26,0,0,0,0,0
"Russia",2020-01-27,0,0,0,0,0
"Russia",2020-01-28,0,0,0,0,0
"Russia",2020-01-29,0,0,0,0,0
"Russia",2020-01-30,0,0,0,0,0
"Russia",2020-01-31,0,0,0,0,2
"Russia",2020-02-01,0,0,0,0,2
"Russia",2020-02-02,0,0,0,0,2
"Russia",2020-02-03,0,0,0,0,2
"Russia",2020-02-04,0,0,0,0,2
"Russia",2020-02-05,0,0,0,0,2
"Russia",2020-02-06,0,0,0,0,2
"Russia",2020-02-07,0,0,0,0,2
"Russia",2020-02-08,0,0,0,0,2
"Russia",2020-02-09,0,0,0,0,2
"Russia",2020-02-10,0,0,0,0,2
"Russia",2020-02-11,0,0,0,0,2
"Russia",2020-02-12,0,0,0,0,2
"Russia",2020-02-13,0,0,0,0,2
"Russia",2020-02-14,0,0,0,0,2
"Russia",2020-02-15,0,0,0,0,2
"Russia",2020-02-16,0,0,0,0,2
"Russia",2020-02-17,0,0,0,0,2
"Russia",2020-02-18,0,0,0,0,2
"Russia",2020-02-19,0,0,0,0,2
"Russia",2020-02-20,0,0,0,0,2
"Russia",2020-02-21,1,1,1,0,2
"Russia",2020-02-22,1,1,1,0,2
"Russia",2020-02-23,1,1,1,0,2
"Russia",2020-02-24,1,1,1,0,2
"Russia",2020-02-25,1,1,1,0,2
"Russia",2020-02-26,2,2,2,0,2
"Russia",2020-02-27,2,2,2,0,2
"Russia",2020-02-28,2,2,2,0,2
"Russia",2020-02-29,3,3,3,0,2
"Russia",2020-03-01,3,4,5,0,2
"Russia",2020-03-02,4,5,6,0,3
"Russia",2020-03-03,5,6,7,0,4
"Russia",2020-03-04,6,7,8,0,0
"Russia",2020-03-05,8,9,10,0,0
"Russia",2020-03-06,9,11,13,0,10
"Russia",2020-03-07,12,14,16,0,0
"Russia",2020-03-08,14,17,20,0,0
"Russia",2020-03-09,18,21,24,0,10
"Russia",2020-03-10,23,27,31,0,0
"Russia",2020-03-11,28,33,38,0,25
"Russia",2020-03-12,34,41,48,0,30
"Russia",2020-03-13,43,51,59,0,45
"Russia",2020-03-14,54,64,74,0,59
"Russia",2020-03-15,66,79,92,0,63
"Russia",2020-03-16,82,98,114,0,93
"Russia",2020-03-17,102,122,142,0,114
"Russia",2020-03-18,127,152,177,0,147
"Russia",2020-03-19,157,188,219,1,199
"Russia",2020-03-20,196,234,272,1,253
"Russia",2020-03-21,243,290,337,1,306
"Russia",2020-03-22,301,359,417,1,438
"Russia",2020-03-23,373,445,517,1,438
"Russia",2020-03-24,461,550,639,2,495
"Russia",2020-03-25,569,679,789,2,658
"Russia",2020-03-26,701,837,973,3,840
"Russia",2020-03-27,862,1029,1196,3,1036
"Russia",2020-03-28,1056,1261,1466,4,1264
"Russia",2020-03-29,1291,1541,1791,5,NA
"Russia",2020-03-30,1570,1875,2180,6,NA
"Russia",2020-03-31,1902,2271,2640,7,NA
"Russia",2020-04-01,2291,2735,3179,9,NA
"Russia",2020-04-02,2740,3272,3804,10,NA
"Russia",2020-04-03,3254,3885,4516,12,NA
"Russia",2020-04-04,3831,4574,5317,14,NA
