"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,1,1,1,0,0
2020-02-20,1,1,1,0,0
2020-02-21,1,1,1,0,0
2020-02-22,1,1,1,0,0
2020-02-23,1,1,1,0,0
2020-02-24,2,2,2,0,0
2020-02-25,2,2,2,0,0
2020-02-26,2,2,2,0,0
2020-02-27,2,3,4,0,0
2020-02-28,3,4,5,0,0
2020-02-29,4,5,6,0,0
2020-03-01,5,6,7,0,0
2020-03-02,5,7,9,0,0
2020-03-03,7,9,11,0,1
2020-03-04,9,11,13,0,3
2020-03-05,11,14,17,0,4
2020-03-06,14,18,22,0,5
2020-03-07,17,22,27,0,0
2020-03-08,21,27,33,0,10
2020-03-09,26,34,42,0,13
2020-03-10,33,43,53,0,17
2020-03-11,41,53,65,0,23
2020-03-12,51,66,81,0,33
2020-03-13,64,83,102,0,43
2020-03-14,80,103,126,0,61
2020-03-15,99,128,157,0,75
2020-03-16,124,160,196,0,156
2020-03-17,155,200,245,1,201
2020-03-18,193,249,305,1,238
2020-03-19,240,310,380,1,342
2020-03-20,299,387,475,1,434
2020-03-21,374,483,592,1,537
2020-03-22,466,602,738,2,632
2020-03-23,581,751,921,2,746
2020-03-24,724,936,1148,2,922
2020-03-25,904,1168,1432,3,1142
2020-03-26,1127,1456,1785,4,NA
2020-03-27,1405,1816,2227,5,NA
2020-03-28,1753,2265,2777,6,NA
2020-03-29,2186,2825,3464,7,NA
2020-03-30,2726,3523,4320,9,NA
2020-03-31,3400,4394,5388,12,NA
2020-04-01,4240,5479,6718,14,NA
