location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-10-05;total_cases;90;2020-07-10;15768;2020-10-05;28687;1.82
AL;2020-10-05;total_cases;84;2020-07-16;48734;2020-10-05;88135;1.81
AM;2020-10-05;total_cases;93;2020-07-07;79167;2020-10-05;142573;1.8
AP;2020-10-05;total_cases;106;2020-06-24;26919;2020-10-05;48701;1.81
BA;2020-10-05;total_cases;65;2020-08-04;175389;2020-10-05;316005;1.8
CE;2020-10-05;total_cases;90;2020-07-10;133546;2020-10-05;243106;1.82
DF;2020-10-05;total_cases;68;2020-08-01;107922;2020-10-05;195967;1.82
ES;2020-10-05;total_cases;77;2020-07-23;74608;2020-10-05;134946;1.81
GO;2020-10-05;total_cases;45;2020-08-24;118569;2020-10-05;217700;1.84
MA;2020-10-05;total_cases;90;2020-07-10;96718;2020-10-05;175753;1.82
MG;2020-10-05;total_cases;55;2020-08-14;168428;2020-10-05;308466;1.83
MS;2020-10-05;total_cases;50;2020-08-19;39381;2020-10-05;71993;1.83
MT;2020-10-05;total_cases;57;2020-08-12;68924;2020-10-05;127065;1.84
PA;2020-10-05;total_cases;86;2020-07-14;128570;2020-10-05;234129;1.82
PB;2020-10-05;total_cases;80;2020-07-20;67680;2020-10-05;122890;1.82
PE;2020-10-05;total_cases;78;2020-07-22;81382;2020-10-05;149454;1.84
PI;2020-10-05;total_cases;64;2020-08-05;54443;2020-10-05;98603;1.81
PR;2020-10-05;total_cases;55;2020-08-14;101844;2020-10-05;184806;1.81
RJ;2020-10-05;total_cases;77;2020-07-23;151549;2020-10-05;273338;1.8
RN;2020-10-05;total_cases;89;2020-07-11;38616;2020-10-05;70789;1.83
RO;2020-10-05;total_cases;72;2020-07-28;36849;2020-10-05;66783;1.81
RR;2020-10-05;total_cases;77;2020-07-23;27932;2020-10-05;51368;1.84
RS;2020-10-05;total_cases;44;2020-08-25;112763;2020-10-05;203497;1.8
SC;2020-10-05;total_cases;52;2020-08-17;121666;2020-10-05;220044;1.81
SE;2020-10-05;total_cases;82;2020-07-18;43072;2020-10-05;78380;1.82
SP;2020-10-05;total_cases;68;2020-08-01;552318;2020-10-05;1004579;1.82
TO;2020-10-05;total_cases;52;2020-08-17;37856;2020-10-05;69478;1.84
