"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Andorra",2019-12-30,0,0,0,0,0
"Andorra",2019-12-31,0,0,0,0,0
"Andorra",2020-01-01,0,0,0,0,0
"Andorra",2020-01-02,0,0,0,0,0
"Andorra",2020-01-03,0,0,0,0,0
"Andorra",2020-01-04,0,0,0,0,0
"Andorra",2020-01-05,0,0,0,0,0
"Andorra",2020-01-06,0,0,0,0,0
"Andorra",2020-01-07,0,0,0,0,0
"Andorra",2020-01-08,0,0,0,0,0
"Andorra",2020-01-09,0,0,0,0,0
"Andorra",2020-01-10,0,0,0,0,0
"Andorra",2020-01-11,0,0,0,0,0
"Andorra",2020-01-12,0,0,0,0,0
"Andorra",2020-01-13,0,0,0,0,0
"Andorra",2020-01-14,0,0,0,0,0
"Andorra",2020-01-15,0,0,0,0,0
"Andorra",2020-01-16,0,0,0,0,0
"Andorra",2020-01-17,0,0,0,0,0
"Andorra",2020-01-18,0,0,0,0,0
"Andorra",2020-01-19,0,0,0,0,0
"Andorra",2020-01-20,0,0,0,0,0
"Andorra",2020-01-21,0,0,0,0,0
"Andorra",2020-01-22,0,0,0,0,0
"Andorra",2020-01-23,0,0,0,0,0
"Andorra",2020-01-24,0,0,0,0,0
"Andorra",2020-01-25,0,0,0,0,0
"Andorra",2020-01-26,0,0,0,0,0
"Andorra",2020-01-27,0,0,0,0,0
"Andorra",2020-01-28,0,0,0,0,0
"Andorra",2020-01-29,0,0,0,0,0
"Andorra",2020-01-30,0,0,0,0,0
"Andorra",2020-01-31,0,0,0,0,0
"Andorra",2020-02-01,0,0,0,0,0
"Andorra",2020-02-02,0,0,0,0,0
"Andorra",2020-02-03,0,0,0,0,0
"Andorra",2020-02-04,0,0,0,0,0
"Andorra",2020-02-05,0,0,0,0,0
"Andorra",2020-02-06,0,0,0,0,0
"Andorra",2020-02-07,0,0,0,0,0
"Andorra",2020-02-08,0,0,0,0,0
"Andorra",2020-02-09,0,0,0,0,0
"Andorra",2020-02-10,0,0,0,0,0
"Andorra",2020-02-11,0,0,0,0,0
"Andorra",2020-02-12,0,0,0,0,0
"Andorra",2020-02-13,0,0,0,0,0
"Andorra",2020-02-14,0,0,0,0,0
"Andorra",2020-02-15,0,0,0,0,0
"Andorra",2020-02-16,0,0,0,0,0
"Andorra",2020-02-17,0,0,0,0,0
"Andorra",2020-02-18,0,0,0,0,0
"Andorra",2020-02-19,0,0,0,0,0
"Andorra",2020-02-20,0,0,0,0,0
"Andorra",2020-02-21,0,0,0,0,0
"Andorra",2020-02-22,0,0,0,0,0
"Andorra",2020-02-23,0,0,0,0,0
"Andorra",2020-02-24,0,0,0,0,0
"Andorra",2020-02-25,0,0,0,0,0
"Andorra",2020-02-26,0,0,0,0,0
"Andorra",2020-02-27,0,0,0,0,0
"Andorra",2020-02-28,0,0,0,0,0
"Andorra",2020-02-29,0,0,0,0,0
"Andorra",2020-03-01,0,0,0,0,0
"Andorra",2020-03-02,0,0,0,0,1
"Andorra",2020-03-03,1,1,1,0,0
"Andorra",2020-03-04,1,1,1,0,0
"Andorra",2020-03-05,1,1,1,0,0
"Andorra",2020-03-06,1,1,1,0,0
"Andorra",2020-03-07,2,2,2,0,0
"Andorra",2020-03-08,2,2,2,0,0
"Andorra",2020-03-09,2,3,4,0,0
"Andorra",2020-03-10,3,4,5,0,0
"Andorra",2020-03-11,5,6,7,0,0
"Andorra",2020-03-12,6,8,10,0,0
"Andorra",2020-03-13,8,10,12,0,2
"Andorra",2020-03-14,10,13,16,0,0
"Andorra",2020-03-15,14,18,22,0,5
"Andorra",2020-03-16,18,23,28,0,14
"Andorra",2020-03-17,23,30,37,0,14
"Andorra",2020-03-18,30,40,50,0,53
"Andorra",2020-03-19,40,52,64,1,75
"Andorra",2020-03-20,51,67,83,1,75
"Andorra",2020-03-21,66,86,106,1,88
"Andorra",2020-03-22,82,108,134,1,113
"Andorra",2020-03-23,102,134,166,1,133
"Andorra",2020-03-24,125,164,203,2,164
"Andorra",2020-03-25,150,197,244,2,188
"Andorra",2020-03-26,177,232,287,2,224
"Andorra",2020-03-27,204,267,330,3,267
"Andorra",2020-03-28,230,301,372,3,308
"Andorra",2020-03-29,254,333,412,3,NA
"Andorra",2020-03-30,276,362,448,4,NA
"Andorra",2020-03-31,295,387,479,4,NA
"Andorra",2020-04-01,311,408,505,4,NA
"Andorra",2020-04-02,324,425,526,4,NA
"Andorra",2020-04-03,335,439,543,4,NA
"Andorra",2020-04-04,343,450,557,4,NA
