location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-14;total_cases;36;2020-06-11;9091;2020-07-14;16479;1.81
AL;2020-07-14;total_cases;29;2020-06-18;25633;2020-07-14;47005;1.83
AM;2020-07-14;total_cases;43;2020-06-04;46473;2020-07-14;85641;1.84
AP;2020-07-14;total_cases;32;2020-06-15;16813;2020-07-14;31885;1.9
BA;2020-07-14;total_cases;21;2020-06-26;56422;2020-07-14;110029;1.95
CE;2020-07-14;total_cases;33;2020-06-14;76748;2020-07-14;139437;1.82
DF;2020-07-14;total_cases;22;2020-06-25;38871;2020-07-14;73654;1.89
ES;2020-07-14;total_cases;25;2020-06-22;35784;2020-07-14;65213;1.82
GO;2020-07-14;total_cases;21;2020-06-26;20863;2020-07-14;37832;1.81
MA;2020-07-14;total_cases;36;2020-06-11;55680;2020-07-14;101467;1.82
MG;2020-07-14;total_cases;19;2020-06-28;42741;2020-07-14;78643;1.84
MS;2020-07-14;total_cases;18;2020-06-29;7676;2020-07-14;13934;1.82
MT;2020-07-14;total_cases;17;2020-06-30;15636;2020-07-14;29279;1.87
PA;2020-07-14;total_cases;31;2020-06-16;71243;2020-07-14;128570;1.8
PB;2020-07-14;total_cases;29;2020-06-18;31760;2020-07-14;62462;1.97
PE;2020-07-14;total_cases;39;2020-06-08;40705;2020-07-14;73576;1.81
PI;2020-07-14;total_cases;20;2020-06-27;18665;2020-07-14;34156;1.83
PR;2020-07-14;total_cases;16;2020-07-01;24225;2020-07-14;45363;1.87
RJ;2020-07-14;total_cases;38;2020-06-09;72979;2020-07-14;132822;1.82
RN;2020-07-14;total_cases;23;2020-06-24;21774;2020-07-14;40341;1.85
RO;2020-07-14;total_cases;26;2020-06-21;15181;2020-07-14;27528;1.81
RR;2020-07-14;total_cases;22;2020-06-25;11872;2020-07-14;22968;1.93
RS;2020-07-14;total_cases;23;2020-06-24;22009;2020-07-14;40993;1.86
SC;2020-07-14;total_cases;18;2020-06-29;25056;2020-07-14;46050;1.84
SE;2020-07-14;total_cases;22;2020-06-25;21081;2020-07-14;39167;1.86
SP;2020-07-14;total_cases;28;2020-06-19;211658;2020-07-14;386607;1.83
TO;2020-07-14;total_cases;25;2020-06-22;8477;2020-07-14;15723;1.85
