location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-19;total_cases;57;2020-06-26;12644;2020-08-19;23146;1.83
AL;2020-08-19;total_cases;47;2020-07-06;40569;2020-08-19;74140;1.83
AM;2020-08-19;total_cases;63;2020-06-20;62902;2020-08-19;113592;1.81
AP;2020-08-19;total_cases;62;2020-06-21;21840;2020-08-19;40211;1.84
BA;2020-08-19;total_cases;33;2020-07-20;123292;2020-08-19;224659;1.82
CE;2020-08-19;total_cases;53;2020-06-30;108699;2020-08-19;201201;1.85
DF;2020-08-19;total_cases;37;2020-07-16;77621;2020-08-19;141762;1.83
ES;2020-08-19;total_cases;46;2020-07-07;56698;2020-08-19;103090;1.82
GO;2020-08-19;total_cases;25;2020-07-28;60637;2020-08-19;109253;1.8
MA;2020-08-19;total_cases;57;2020-06-26;76698;2020-08-19;140571;1.83
MG;2020-08-19;total_cases;31;2020-07-22;98741;2020-08-19;181158;1.83
MS;2020-08-19;total_cases;26;2020-07-27;21802;2020-08-19;39381;1.81
MT;2020-08-19;total_cases;29;2020-07-24;42206;2020-08-19;77276;1.83
PA;2020-08-19;total_cases;54;2020-06-29;101207;2020-08-19;182231;1.8
PB;2020-08-19;total_cases;47;2020-07-06;53151;2020-08-19;98494;1.85
PE;2020-08-19;total_cases;49;2020-07-04;63457;2020-08-19;115217;1.82
PI;2020-08-19;total_cases;36;2020-07-17;37057;2020-08-19;68475;1.85
PR;2020-08-19;total_cases;31;2020-07-22;59927;2020-08-19;109896;1.83
RJ;2020-08-19;total_cases;53;2020-06-30;112611;2020-08-19;202993;1.8
RN;2020-08-19;total_cases;52;2020-07-01;31899;2020-08-19;58667;1.84
RO;2020-08-19;total_cases;39;2020-07-14;27528;2020-08-19;49721;1.81
RR;2020-08-19;total_cases;41;2020-07-12;22225;2020-08-19;40501;1.82
RS;2020-08-19;total_cases;29;2020-07-24;57007;2020-08-19;103891;1.82
SC;2020-08-19;total_cases;26;2020-07-27;70138;2020-08-19;126850;1.81
SE;2020-08-19;total_cases;40;2020-07-13;38221;2020-08-19;69067;1.81
SP;2020-08-19;total_cases;38;2020-07-15;393176;2020-08-19;721377;1.83
TO;2020-08-19;total_cases;26;2020-07-27;22106;2020-08-19;39832;1.8
