"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,1,1,1,0,0
2020-02-05,1,1,1,0,0
2020-02-06,1,1,1,0,0
2020-02-07,1,1,1,0,0
2020-02-08,1,1,1,0,0
2020-02-09,1,1,1,0,0
2020-02-10,1,1,1,0,0
2020-02-11,1,2,3,0,0
2020-02-12,1,2,3,0,0
2020-02-13,1,2,3,0,0
2020-02-14,2,3,4,0,0
2020-02-15,2,3,4,0,0
2020-02-16,3,4,5,0,0
2020-02-17,3,4,5,0,0
2020-02-18,4,5,6,0,0
2020-02-19,4,6,8,0,0
2020-02-20,5,7,9,0,0
2020-02-21,6,9,12,0,0
2020-02-22,7,10,13,0,0
2020-02-23,8,12,16,0,0
2020-02-24,10,14,18,0,0
2020-02-25,11,16,21,0,0
2020-02-26,13,19,25,0,0
2020-02-27,16,22,28,0,0
2020-02-28,18,26,34,0,0
2020-02-29,22,31,40,0,0
2020-03-01,25,36,47,0,3
2020-03-02,30,42,54,0,5
2020-03-03,35,49,63,0,5
2020-03-04,41,58,75,0,8
2020-03-05,48,68,88,0,12
2020-03-06,57,80,103,0,19
2020-03-07,66,93,120,0,26
2020-03-08,77,109,141,0,32
2020-03-09,91,128,165,1,40
2020-03-10,107,151,195,1,63
2020-03-11,125,177,229,1,94
2020-03-12,147,207,267,1,116
2020-03-13,172,243,314,1,150
2020-03-14,202,285,368,1,214
2020-03-15,237,335,433,1,298
2020-03-16,278,393,508,2,344
2020-03-17,326,461,596,2,434
2020-03-18,382,540,698,2,522
2020-03-19,449,634,819,3,694
2020-03-20,527,744,961,3,904
2020-03-21,618,872,1126,4,995
2020-03-22,725,1024,1323,4,1165
2020-03-23,851,1201,1551,5,1236
2020-03-24,998,1409,1820,6,1394
2020-03-25,1171,1653,2135,7,1654
2020-03-26,1373,1939,2505,8,2062
2020-03-27,1611,2274,2937,10,2062
2020-03-28,1890,2668,3446,12,NA
2020-03-29,2217,3130,4043,14,NA
2020-03-30,2601,3672,4743,16,NA
2020-03-31,3051,4308,5565,19,NA
2020-04-01,3579,5054,6529,22,NA
2020-04-02,4199,5929,7659,26,NA
2020-04-03,4927,6956,8985,30,NA
