"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Bahrain",2019-12-30,0,0,0,0,0
"Bahrain",2019-12-31,0,0,0,0,0
"Bahrain",2020-01-01,0,0,0,0,0
"Bahrain",2020-01-02,0,0,0,0,0
"Bahrain",2020-01-03,0,0,0,0,0
"Bahrain",2020-01-04,0,0,0,0,0
"Bahrain",2020-01-05,0,0,0,0,0
"Bahrain",2020-01-06,0,0,0,0,0
"Bahrain",2020-01-07,0,0,0,0,0
"Bahrain",2020-01-08,0,0,0,0,0
"Bahrain",2020-01-09,0,0,0,0,0
"Bahrain",2020-01-10,0,0,0,0,0
"Bahrain",2020-01-11,0,0,0,0,0
"Bahrain",2020-01-12,0,0,0,0,0
"Bahrain",2020-01-13,0,0,0,0,0
"Bahrain",2020-01-14,0,0,0,0,0
"Bahrain",2020-01-15,0,0,0,0,0
"Bahrain",2020-01-16,0,0,0,0,0
"Bahrain",2020-01-17,0,0,0,0,0
"Bahrain",2020-01-18,0,0,0,0,0
"Bahrain",2020-01-19,0,0,0,0,0
"Bahrain",2020-01-20,0,0,0,0,0
"Bahrain",2020-01-21,0,0,0,0,0
"Bahrain",2020-01-22,0,0,0,0,0
"Bahrain",2020-01-23,0,0,0,0,0
"Bahrain",2020-01-24,0,0,0,0,0
"Bahrain",2020-01-25,0,0,0,0,0
"Bahrain",2020-01-26,0,0,0,0,0
"Bahrain",2020-01-27,0,0,0,0,0
"Bahrain",2020-01-28,0,0,0,0,0
"Bahrain",2020-01-29,0,0,0,0,0
"Bahrain",2020-01-30,1,1,1,0,0
"Bahrain",2020-01-31,1,1,1,0,0
"Bahrain",2020-02-01,1,1,1,0,0
"Bahrain",2020-02-02,1,1,1,0,0
"Bahrain",2020-02-03,1,1,1,0,0
"Bahrain",2020-02-04,1,1,1,0,0
"Bahrain",2020-02-05,1,1,1,0,0
"Bahrain",2020-02-06,1,1,1,0,0
"Bahrain",2020-02-07,2,2,2,0,0
"Bahrain",2020-02-08,2,2,2,0,0
"Bahrain",2020-02-09,2,2,2,0,0
"Bahrain",2020-02-10,2,3,4,0,0
"Bahrain",2020-02-11,2,3,4,0,0
"Bahrain",2020-02-12,2,3,4,0,0
"Bahrain",2020-02-13,3,4,5,0,0
"Bahrain",2020-02-14,3,4,5,0,0
"Bahrain",2020-02-15,4,5,6,0,0
"Bahrain",2020-02-16,5,6,7,0,0
"Bahrain",2020-02-17,6,7,8,0,0
"Bahrain",2020-02-18,7,8,9,0,0
"Bahrain",2020-02-19,7,9,11,0,0
"Bahrain",2020-02-20,8,10,12,0,0
"Bahrain",2020-02-21,10,12,14,0,0
"Bahrain",2020-02-22,11,13,15,0,0
"Bahrain",2020-02-23,12,15,18,0,1
"Bahrain",2020-02-24,14,17,20,0,2
"Bahrain",2020-02-25,17,20,23,0,23
"Bahrain",2020-02-26,19,23,27,0,33
"Bahrain",2020-02-27,22,26,30,0,33
"Bahrain",2020-02-28,25,30,35,0,38
"Bahrain",2020-02-29,28,34,40,0,41
"Bahrain",2020-03-01,32,39,46,0,47
"Bahrain",2020-03-02,37,44,51,0,0
"Bahrain",2020-03-03,42,50,58,0,49
"Bahrain",2020-03-04,47,57,67,0,52
"Bahrain",2020-03-05,53,64,75,1,52
"Bahrain",2020-03-06,61,73,85,1,56
"Bahrain",2020-03-07,68,82,96,1,63
"Bahrain",2020-03-08,77,93,109,1,79
"Bahrain",2020-03-09,86,104,122,1,109
"Bahrain",2020-03-10,97,117,137,1,110
"Bahrain",2020-03-11,109,131,153,1,162
"Bahrain",2020-03-12,121,146,171,1,162
"Bahrain",2020-03-13,135,162,189,1,210
"Bahrain",2020-03-14,150,180,210,2,211
"Bahrain",2020-03-15,164,198,232,2,214
"Bahrain",2020-03-16,181,218,255,2,221
"Bahrain",2020-03-17,199,239,279,2,237
"Bahrain",2020-03-18,216,260,304,2,256
"Bahrain",2020-03-19,234,282,330,2,269
"Bahrain",2020-03-20,253,304,355,3,285
"Bahrain",2020-03-21,271,326,381,3,306
"Bahrain",2020-03-22,290,349,408,3,334
"Bahrain",2020-03-23,308,371,434,3,339
"Bahrain",2020-03-24,326,393,460,3,390
"Bahrain",2020-03-25,344,414,484,3,419
"Bahrain",2020-03-26,361,434,507,4,458
"Bahrain",2020-03-27,377,454,531,4,466
"Bahrain",2020-03-28,392,472,552,4,476
"Bahrain",2020-03-29,407,490,573,4,NA
"Bahrain",2020-03-30,420,506,592,4,NA
"Bahrain",2020-03-31,432,520,608,4,NA
"Bahrain",2020-04-01,444,534,624,4,NA
"Bahrain",2020-04-02,454,547,640,5,NA
"Bahrain",2020-04-03,464,558,652,5,NA
"Bahrain",2020-04-04,472,568,664,5,NA
