"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,0
2020-01-28,0,0,0,NA,0
2020-01-29,0,0,0,NA,0
2020-01-30,0,0,0,NA,0
2020-01-31,0,0,0,NA,0
2020-02-01,0,0,0,NA,0
2020-02-02,0,0,0,NA,0
2020-02-03,0,0,0,NA,0
2020-02-04,0,0,0,NA,0
2020-02-05,0,0,0,NA,0
2020-02-06,0,0,0,NA,0
2020-02-07,0,0,0,NA,0
2020-02-08,0,0,0,NA,0
2020-02-09,0,0,0,NA,0
2020-02-10,0,0,0,NA,0
2020-02-11,0,0,0,NA,0
2020-02-12,0,0,0,NA,0
2020-02-13,0,0,0,NA,0
2020-02-14,0,0,0,NA,0
2020-02-15,0,0,0,NA,0
2020-02-16,0,0,0,NA,0
2020-02-17,0,0,0,NA,0
2020-02-18,0,0,0,NA,0
2020-02-19,0,0,0,NA,0
2020-02-20,0,0,0,NA,0
2020-02-21,0,0,0,NA,0
2020-02-22,0,0,0,NA,0
2020-02-23,0,0,0,NA,0
2020-02-24,0,1,2,NA,0
2020-02-25,0,1,2,NA,0
2020-02-26,0,1,2,NA,0
2020-02-27,0,1,2,NA,0
2020-02-28,0,1,2,NA,0
2020-02-29,0,1,2,NA,0
2020-03-01,1,2,3,NA,0
2020-03-02,1,2,3,NA,0
2020-03-03,1,2,3,NA,0
2020-03-04,1,3,5,NA,0
2020-03-05,1,3,5,NA,0
2020-03-06,1,4,7,NA,0
2020-03-07,1,4,7,NA,0
2020-03-08,2,5,8,NA,0
2020-03-09,2,6,10,NA,0
2020-03-10,2,7,12,NA,0
2020-03-11,2,8,14,NA,0
2020-03-12,3,10,17,NA,0
2020-03-13,4,12,20,NA,0
2020-03-14,4,14,24,NA,6
2020-03-15,5,17,29,NA,9
2020-03-16,6,20,34,NA,11
2020-03-17,7,24,41,NA,33
2020-03-18,9,28,47,NA,37
2020-03-19,10,33,56,NA,49
2020-03-20,12,39,66,NA,53
2020-03-21,15,47,79,NA,56
2020-03-22,17,56,95,NA,60
2020-03-23,21,66,111,NA,62
2020-03-24,24,78,132,NA,79
2020-03-25,29,93,157,NA,81
2020-03-26,34,110,186,NA,NA
2020-03-27,41,131,221,NA,NA
2020-03-28,48,155,262,NA,NA
2020-03-29,57,184,311,NA,NA
2020-03-30,68,218,368,NA,NA
2020-03-31,80,258,436,NA,NA
2020-04-01,95,306,517,NA,NA
