"dia_ano","dias","otimista","casos_estimados","pessimista","casos_confirmados"
169,2020-06-17,11,15,19,11
170,2020-06-18,12,16,20,11
171,2020-06-19,13,18,23,12
172,2020-06-20,14,19,24,18
173,2020-06-21,15,21,27,18
174,2020-06-22,17,23,29,18
175,2020-06-23,18,25,32,24
176,2020-06-24,19,27,35,29
177,2020-06-25,21,29,37,34
178,2020-06-26,23,32,41,34
179,2020-06-27,25,35,45,40
180,2020-06-28,27,38,49,NA
181,2020-06-29,30,41,52,NA
182,2020-06-30,32,45,58,NA
183,2020-07-01,35,49,63,NA
184,2020-07-02,38,53,68,NA
185,2020-07-03,42,58,74,NA
186,2020-07-04,45,63,81,NA
187,2020-07-05,50,69,88,NA
188,2020-07-06,54,75,96,NA
189,2020-07-07,58,81,104,NA
