"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,1,1,1,0,0
2020-02-16,1,1,1,0,0
2020-02-17,1,1,1,0,0
2020-02-18,1,1,1,0,0
2020-02-19,1,1,1,0,0
2020-02-20,2,2,2,0,0
2020-02-21,2,2,2,0,0
2020-02-22,2,2,2,0,0
2020-02-23,3,3,3,0,0
2020-02-24,3,3,3,0,0
2020-02-25,4,4,4,0,0
2020-02-26,4,5,6,0,0
2020-02-27,5,6,7,0,0
2020-02-28,7,8,9,0,1
2020-02-29,8,9,10,0,1
2020-03-01,10,11,12,0,3
2020-03-02,13,14,15,0,6
2020-03-03,15,17,19,0,16
2020-03-04,19,21,23,0,26
2020-03-05,23,26,29,0,35
2020-03-06,28,31,34,0,43
2020-03-07,34,38,42,0,53
2020-03-08,41,46,51,0,55
2020-03-09,50,56,62,0,65
2020-03-10,62,69,76,0,70
2020-03-11,74,83,92,0,85
2020-03-12,90,100,110,0,117
2020-03-13,109,121,133,0,117
2020-03-14,131,146,161,0,138
2020-03-15,157,175,193,0,178
2020-03-16,187,208,229,0,199
2020-03-17,222,247,272,1,247
2020-03-18,262,292,322,1,250
2020-03-19,307,342,377,1,330
2020-03-20,357,398,439,1,409
2020-03-21,412,459,506,1,473
2020-03-22,471,525,579,1,568
2020-03-23,533,594,655,1,588
2020-03-24,598,666,734,1,648
2020-03-25,663,739,815,2,737
2020-03-26,729,812,895,2,802
2020-03-27,791,882,973,2,890
2020-03-28,852,950,1048,2,NA
2020-03-29,909,1013,1117,2,NA
2020-03-30,961,1071,1181,2,NA
2020-03-31,1009,1124,1239,3,NA
2020-04-01,1051,1171,1291,3,NA
2020-04-02,1088,1213,1338,3,NA
2020-04-03,1121,1249,1377,3,NA
