location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-18;total_cases;76;2020-07-07;14941;2020-09-18;26942;1.8
AL;2020-09-18;total_cases;71;2020-07-12;45330;2020-09-18;83298;1.84
AM;2020-09-18;total_cases;82;2020-07-01;72284;2020-09-18;130359;1.8
AP;2020-09-18;total_cases;91;2020-06-22;24682;2020-09-18;46601;1.89
BA;2020-09-18;total_cases;53;2020-07-30;161630;2020-09-18;292019;1.81
CE;2020-09-18;total_cases;75;2020-07-08;128471;2020-09-18;232602;1.81
DF;2020-09-18;total_cases;55;2020-07-28;100726;2020-09-18;181919;1.81
ES;2020-09-18;total_cases;67;2020-07-16;68118;2020-09-18;123272;1.81
GO;2020-09-18;total_cases;38;2020-08-14;99234;2020-09-18;180926;1.82
MA;2020-09-18;total_cases;76;2020-07-07;92088;2020-09-18;166580;1.81
MG;2020-09-18;total_cases;45;2020-08-07;147323;2020-09-18;265185;1.8
MS;2020-09-18;total_cases;39;2020-08-13;34559;2020-09-18;62817;1.82
MT;2020-09-18;total_cases;46;2020-08-06;59841;2020-09-18;111628;1.87
PA;2020-09-18;total_cases;74;2020-07-09;120731;2020-09-18;219220;1.82
PB;2020-09-18;total_cases;68;2020-07-15;63939;2020-09-18;115966;1.81
PE;2020-09-18;total_cases;66;2020-07-17;77423;2020-09-18;140235;1.81
PI;2020-09-18;total_cases;54;2020-07-29;48962;2020-09-18;89443;1.83
PR;2020-09-18;total_cases;44;2020-08-08;88899;2020-09-18;161922;1.82
RJ;2020-09-18;total_cases;64;2020-07-19;138524;2020-09-18;249798;1.8
RN;2020-09-18;total_cases;75;2020-07-08;36511;2020-09-18;66655;1.83
RO;2020-09-18;total_cases;60;2020-07-23;34080;2020-09-18;62495;1.83
RR;2020-09-18;total_cases;62;2020-07-21;25985;2020-09-18;47692;1.84
RS;2020-09-18;total_cases;39;2020-08-13;92560;2020-09-18;170749;1.84
SC;2020-09-18;total_cases;40;2020-08-12;112401;2020-09-18;204166;1.82
SE;2020-09-18;total_cases;66;2020-07-17;41888;2020-09-18;75664;1.81
SP;2020-09-18;total_cases;55;2020-07-28;487654;2020-09-18;924532;1.9
TO;2020-09-18;total_cases;39;2020-08-13;34409;2020-09-18;62498;1.82
