location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-03;total_cases;67;2020-07-01;13715;2020-09-03;25135;1.83
AL;2020-09-03;total_cases;58;2020-07-10;43959;2020-09-03;79797;1.82
AM;2020-09-03;total_cases;73;2020-06-25;67267;2020-09-03;122520;1.82
AP;2020-09-03;total_cases;76;2020-06-21;21840;2020-09-03;44064;2.02
BA;2020-09-03;total_cases;43;2020-07-25;146399;2020-09-03;265739;1.82
CE;2020-09-03;total_cases;63;2020-07-05;121464;2020-09-03;219672;1.81
DF;2020-09-03;total_cases;45;2020-07-23;90023;2020-09-03;165903;1.84
ES;2020-09-03;total_cases;56;2020-07-12;62799;2020-09-03;113759;1.81
GO;2020-09-03;total_cases;32;2020-08-05;76605;2020-09-03;140416;1.83
MA;2020-09-03;total_cases;66;2020-07-02;86025;2020-09-03;155717;1.81
MG;2020-09-03;total_cases;38;2020-07-30;123415;2020-09-03;224987;1.82
MS;2020-09-03;total_cases;32;2020-08-05;28315;2020-09-03;51575;1.82
MT;2020-09-03;total_cases;36;2020-08-01;52790;2020-09-03;95430;1.81
PA;2020-09-03;total_cases;64;2020-07-04;112531;2020-09-03;203969;1.81
PB;2020-09-03;total_cases;58;2020-07-10;59118;2020-09-03;108182;1.83
PE;2020-09-03;total_cases;57;2020-07-11;71370;2020-09-03;130199;1.82
PI;2020-09-03;total_cases;45;2020-07-23;43179;2020-09-03;79719;1.85
PR;2020-09-03;total_cases;37;2020-07-31;76112;2020-09-03;137865;1.81
RJ;2020-09-03;total_cases;60;2020-07-08;126329;2020-09-03;230271;1.82
RN;2020-09-03;total_cases;63;2020-07-05;34645;2020-09-03;62855;1.81
RO;2020-09-03;total_cases;47;2020-07-21;30642;2020-09-03;56618;1.85
RR;2020-09-03;total_cases;52;2020-07-16;24397;2020-09-03;44334;1.82
RS;2020-09-03;total_cases;33;2020-08-04;73618;2020-09-03;134610;1.83
SC;2020-09-03;total_cases;30;2020-08-07;101582;2020-09-03;184204;1.81
SE;2020-09-03;total_cases;53;2020-07-15;40139;2020-09-03;73182;1.82
SP;2020-09-03;total_cases;44;2020-07-24;463218;2020-09-03;837978;1.81
TO;2020-09-03;total_cases;32;2020-08-05;28312;2020-09-03;52938;1.87
