"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,0,0,0,0,0
2020-02-13,0,0,0,0,0
2020-02-14,0,0,0,0,0
2020-02-15,0,0,0,0,0
2020-02-16,0,0,0,0,0
2020-02-17,0,0,0,0,0
2020-02-18,0,0,0,0,0
2020-02-19,0,0,0,0,0
2020-02-20,0,0,0,0,0
2020-02-21,0,0,0,0,0
2020-02-22,0,0,0,0,0
2020-02-23,0,0,0,0,0
2020-02-24,1,1,1,0,0
2020-02-25,1,1,1,0,0
2020-02-26,1,1,1,0,0
2020-02-27,1,1,1,0,0
2020-02-28,2,2,2,0,0
2020-02-29,2,2,2,0,0
2020-03-01,2,2,2,0,0
2020-03-02,2,3,4,0,0
2020-03-03,3,4,5,0,0
2020-03-04,4,5,6,0,0
2020-03-05,5,6,7,0,0
2020-03-06,6,7,8,0,0
2020-03-07,7,9,11,0,0
2020-03-08,10,12,14,0,0
2020-03-09,12,15,18,0,1
2020-03-10,15,19,23,0,7
2020-03-11,19,23,27,0,14
2020-03-12,24,29,34,0,27
2020-03-13,30,37,44,1,36
2020-03-14,37,46,55,1,43
2020-03-15,47,58,69,1,43
2020-03-16,59,73,87,1,69
2020-03-17,74,91,108,1,86
2020-03-18,94,115,136,2,109
2020-03-19,117,144,171,2,137
2020-03-20,147,181,215,3,200
2020-03-21,185,227,269,3,245
2020-03-22,232,285,338,4,313
2020-03-23,291,358,425,5,345
2020-03-24,365,449,533,6,443
2020-03-25,459,564,669,8,558
2020-03-26,576,708,840,10,NA
2020-03-27,723,889,1055,13,NA
2020-03-28,908,1116,1324,16,NA
2020-03-29,1139,1401,1663,20,NA
2020-03-30,1430,1759,2088,25,NA
2020-03-31,1796,2209,2622,32,NA
2020-04-01,2255,2773,3291,40,NA
