location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-31;total_cases;65;2020-06-30;13253;2020-08-31;24647;1.86
AL;2020-08-31;total_cases;56;2020-07-09;43191;2020-08-31;78804;1.82
AM;2020-08-31;total_cases;71;2020-06-24;66764;2020-08-31;120296;1.8
AP;2020-08-31;total_cases;74;2020-06-21;21840;2020-08-31;43193;1.98
BA;2020-08-31;total_cases;42;2020-07-23;138358;2020-08-31;256727;1.86
CE;2020-08-31;total_cases;62;2020-07-03;118041;2020-08-31;214953;1.82
DF;2020-08-31;total_cases;42;2020-07-23;90023;2020-08-31;162042;1.8
ES;2020-08-31;total_cases;55;2020-07-10;61356;2020-08-31;111261;1.81
GO;2020-08-31;total_cases;30;2020-08-04;73231;2020-08-31;132506;1.81
MA;2020-08-31;total_cases;64;2020-07-01;83256;2020-08-31;151615;1.82
MG;2020-08-31;total_cases;36;2020-07-29;119394;2020-08-31;216557;1.81
MS;2020-08-31;total_cases;31;2020-08-03;26645;2020-08-31;48937;1.84
MT;2020-08-31;total_cases;35;2020-07-30;50447;2020-08-31;91346;1.81
PA;2020-08-31;total_cases;62;2020-07-03;110411;2020-08-31;199556;1.81
PB;2020-08-31;total_cases;56;2020-07-09;57614;2020-08-31;105778;1.84
PE;2020-08-31;total_cases;56;2020-07-09;68767;2020-08-31;125539;1.83
PI;2020-08-31;total_cases;43;2020-07-22;41815;2020-08-31;77405;1.85
PR;2020-08-31;total_cases;36;2020-07-29;70920;2020-08-31;131906;1.86
RJ;2020-08-31;total_cases;58;2020-07-07;124086;2020-08-31;223631;1.8
RN;2020-08-31;total_cases;61;2020-07-04;34257;2020-08-31;61748;1.8
RO;2020-08-31;total_cases;45;2020-07-20;29801;2020-08-31;55153;1.85
RR;2020-08-31;total_cases;50;2020-07-15;23681;2020-08-31;43518;1.84
RS;2020-08-31;total_cases;34;2020-07-31;66692;2020-08-31;125813;1.89
SC;2020-08-31;total_cases;28;2020-08-06;98634;2020-08-31;177777;1.8
SE;2020-08-31;total_cases;50;2020-07-15;40139;2020-08-31;72528;1.81
SP;2020-08-31;total_cases;43;2020-07-22;439446;2020-08-31;804342;1.83
TO;2020-08-31;total_cases;30;2020-08-04;27664;2020-08-31;50694;1.83
