location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-11;total_cases;34;2020-06-10;8746;2020-07-11;16080;1.84
AL;2020-07-11;total_cases;28;2020-06-16;23632;2020-07-11;44633;1.89
AM;2020-07-11;total_cases;41;2020-06-03;44347;2020-07-11;83230;1.88
AP;2020-07-11;total_cases;29;2020-06-15;16813;2020-07-11;31279;1.86
BA;2020-07-11;total_cases;18;2020-06-26;56422;2020-07-11;104188;1.85
CE;2020-07-11;total_cases;33;2020-06-11;73879;2020-07-11;135945;1.84
DF;2020-07-11;total_cases;20;2020-06-24;37254;2020-07-11;68406;1.84
ES;2020-07-11;total_cases;24;2020-06-20;34216;2020-07-11;62236;1.82
GO;2020-07-11;total_cases;19;2020-06-25;19547;2020-07-11;35793;1.83
MA;2020-07-11;total_cases;34;2020-06-10;53508;2020-07-11;98398;1.84
MG;2020-07-11;total_cases;17;2020-06-27;40966;2020-07-11;73813;1.8
MS;2020-07-11;total_cases;18;2020-06-26;6913;2020-07-11;12969;1.88
MT;2020-07-11;total_cases;15;2020-06-29;15086;2020-07-11;27636;1.83
PA;2020-07-11;total_cases;29;2020-06-15;69224;2020-07-11;124934;1.8
PB;2020-07-11;total_cases;26;2020-06-18;31760;2020-07-11;60421;1.9
PE;2020-07-11;total_cases;38;2020-06-06;39361;2020-07-11;71370;1.81
PI;2020-07-11;total_cases;18;2020-06-26;18023;2020-07-11;32465;1.8
PR;2020-07-11;total_cases;15;2020-06-29;21326;2020-07-11;40797;1.91
RJ;2020-07-11;total_cases;36;2020-06-08;69499;2020-07-11;129675;1.87
RN;2020-07-11;total_cases;21;2020-06-23;20075;2020-07-11;38616;1.92
RO;2020-07-11;total_cases;25;2020-06-19;14353;2020-07-11;26496;1.85
RR;2020-07-11;total_cases;19;2020-06-25;11872;2020-07-11;21849;1.84
RS;2020-07-11;total_cases;21;2020-06-23;20864;2020-07-11;38720;1.86
SC;2020-07-11;total_cases;18;2020-06-26;22947;2020-07-11;42026;1.83
SE;2020-07-11;total_cases;21;2020-06-23;19883;2020-07-11;36046;1.81
SP;2020-07-11;total_cases;26;2020-06-18;192628;2020-07-11;366890;1.9
TO;2020-07-11;total_cases;24;2020-06-20;8203;2020-07-11;14939;1.82
