location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-06-24;total_cases;25;2020-06-02;6465;2020-06-24;12022;1.86
AL;2020-06-24;total_cases;18;2020-06-09;17193;2020-06-24;31230;1.82
AM;2020-06-24;total_cases;30;2020-05-28;36146;2020-06-24;66764;1.85
AP;2020-06-24;total_cases;17;2020-06-10;14623;2020-06-24;26919;1.84
BA;2020-06-24;total_cases;19;2020-06-08;28715;2020-06-24;51931;1.81
CE;2020-06-24;total_cases;25;2020-06-02;53073;2020-06-24;99578;1.88
DF;2020-06-24;total_cases;16;2020-06-11;20507;2020-06-24;37254;1.82
ES;2020-06-24;total_cases;19;2020-06-08;20659;2020-06-24;38481;1.86
GO;2020-06-24;total_cases;12;2020-06-15;10182;2020-06-24;18622;1.83
MA;2020-06-24;total_cases;23;2020-06-04;40629;2020-06-24;73314;1.8
MG;2020-06-24;total_cases;18;2020-06-09;16102;2020-06-24;31343;1.95
MS;2020-06-24;total_cases;13;2020-06-14;3433;2020-06-24;6201;1.81
MT;2020-06-24;total_cases;12;2020-06-15;6185;2020-06-24;11443;1.85
PA;2020-06-24;total_cases;23;2020-06-04;48049;2020-06-24;91708;1.91
PB;2020-06-24;total_cases;19;2020-06-08;20951;2020-06-24;39912;1.91
PE;2020-06-24;total_cases;31;2020-05-27;29919;2020-06-24;54022;1.81
PI;2020-06-24;total_cases;16;2020-06-11;8823;2020-06-24;16227;1.84
PR;2020-06-24;total_cases;14;2020-06-13;9233;2020-06-24;16963;1.84
RJ;2020-06-24;total_cases;25;2020-06-02;56732;2020-06-24;103493;1.82
RN;2020-06-24;total_cases;17;2020-06-10;11568;2020-06-24;21774;1.88
RO;2020-06-24;total_cases;18;2020-06-09;9220;2020-06-24;17424;1.89
RR;2020-06-24;total_cases;19;2020-06-08;5768;2020-06-24;10803;1.87
RS;2020-06-24;total_cases;20;2020-06-07;12135;2020-06-24;22009;1.81
SC;2020-06-24;total_cases;19;2020-06-08;11565;2020-06-24;20921;1.81
SE;2020-06-24;total_cases;16;2020-06-11;11056;2020-06-24;20353;1.84
SP;2020-06-24;total_cases;23;2020-06-04;129200;2020-06-24;238822;1.85
TO;2020-06-24;total_cases;23;2020-06-04;4881;2020-06-24;9098;1.86
