location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-03;total_cases;30;2020-06-06;7525;2020-07-03;14112;1.88
AL;2020-07-03;total_cases;23;2020-06-13;20887;2020-07-03;38404;1.84
AM;2020-07-03;total_cases;36;2020-05-31;41378;2020-07-03;74537;1.8
AP;2020-07-03;total_cases;23;2020-06-13;16322;2020-07-03;29574;1.81
BA;2020-07-03;total_cases;16;2020-06-20;45304;2020-07-03;82314;1.82
CE;2020-07-03;total_cases;29;2020-06-07;64271;2020-07-03;118041;1.84
DF;2020-07-03;total_cases;18;2020-06-18;28521;2020-07-03;53996;1.89
ES;2020-07-03;total_cases;21;2020-06-15;27581;2020-07-03;51689;1.87
GO;2020-07-03;total_cases;17;2020-06-19;14027;2020-07-03;26330;1.88
MA;2020-07-03;total_cases;29;2020-06-07;47593;2020-07-03;88214;1.85
MG;2020-07-03;total_cases;14;2020-06-22;28918;2020-07-03;53351;1.84
MS;2020-07-03;total_cases;16;2020-06-20;4990;2020-07-03;9388;1.88
MT;2020-07-03;total_cases;14;2020-06-22;10021;2020-07-03;18854;1.88
PA;2020-07-03;total_cases;27;2020-06-09;59148;2020-07-03;110411;1.87
PB;2020-07-03;total_cases;22;2020-06-14;28013;2020-07-03;50765;1.81
PE;2020-07-03;total_cases;36;2020-05-31;34450;2020-07-03;62362;1.81
PI;2020-07-03;total_cases;17;2020-06-19;12567;2020-07-03;24376;1.94
PR;2020-07-03;total_cases;14;2020-06-22;15124;2020-07-03;28166;1.86
RJ;2020-07-03;total_cases;30;2020-06-06;64533;2020-07-03;118956;1.84
RN;2020-07-03;total_cases;16;2020-06-19;16039;2020-07-03;33421;2.08
RO;2020-07-03;total_cases;21;2020-06-15;12180;2020-07-03;22241;1.83
RS;2020-07-03;total_cases;20;2020-06-16;16471;2020-07-03;30371;1.84
SC;2020-07-03;total_cases;17;2020-06-19;16322;2020-07-03;30261;1.85
SE;2020-07-03;total_cases;21;2020-06-14;13968;2020-07-03;28186;2.02
SP;2020-07-03;total_cases;24;2020-06-12;167900;2020-07-03;310702;1.85
TO;2020-07-03;total_cases;26;2020-06-10;6257;2020-07-03;11736;1.88
