location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-04;total_cases;30;2020-06-07;7983;2020-07-04;14487;1.81
AL;2020-07-04;total_cases;24;2020-06-13;20887;2020-07-04;39255;1.88
AM;2020-07-04;total_cases;36;2020-06-01;41774;2020-07-04;75945;1.82
AP;2020-07-04;total_cases;23;2020-06-14;16512;2020-07-04;29809;1.81
BA;2020-07-04;total_cases;15;2020-06-22;47086;2020-07-04;85485;1.82
CE;2020-07-04;total_cases;29;2020-06-08;65605;2020-07-04;120952;1.84
DF;2020-07-04;total_cases;18;2020-06-19;30902;2020-07-04;55760;1.8
ES;2020-07-04;total_cases;21;2020-06-16;28952;2020-07-04;52823;1.82
GO;2020-07-04;total_cases;16;2020-06-21;15619;2020-07-04;28494;1.82
MA;2020-07-04;total_cases;29;2020-06-08;49371;2020-07-04;89057;1.8
MG;2020-07-04;total_cases;14;2020-06-23;29897;2020-07-04;55958;1.87
MS;2020-07-04;total_cases;15;2020-06-22;5391;2020-07-04;9910;1.84
MT;2020-07-04;total_cases;14;2020-06-23;10659;2020-07-04;20098;1.89
PA;2020-07-04;total_cases;27;2020-06-10;62095;2020-07-04;112531;1.81
PB;2020-07-04;total_cases;22;2020-06-15;28668;2020-07-04;52306;1.82
PE;2020-07-04;total_cases;36;2020-06-01;34900;2020-07-04;63457;1.82
PI;2020-07-04;total_cases;17;2020-06-20;13813;2020-07-04;25561;1.85
PR;2020-07-04;total_cases;13;2020-06-24;16963;2020-07-04;30570;1.8
RJ;2020-07-04;total_cases;31;2020-06-06;64533;2020-07-04;120440;1.87
RN;2020-07-04;total_cases;17;2020-06-19;16039;2020-07-04;34257;2.14
RO;2020-07-04;total_cases;22;2020-06-15;12180;2020-07-04;22957;1.88
RR;2020-07-04;total_cases;14;2020-06-23;10340;2020-07-04;18769;1.82
RS;2020-07-04;total_cases;20;2020-06-17;17128;2020-07-04;31619;1.85
SC;2020-07-04;total_cases;16;2020-06-21;17582;2020-07-04;31931;1.82
SE;2020-07-04;total_cases;21;2020-06-16;16310;2020-07-04;29761;1.82
SP;2020-07-04;total_cases;24;2020-06-13;172875;2020-07-04;312530;1.81
TO;2020-07-04;total_cases;25;2020-06-12;6744;2020-07-04;12282;1.82
