location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AL;2020-05-16;total_cases;12;2020-05-07;1867;2020-05-16;3593;1.92
AM;2020-05-16;total_cases;11;2020-05-08;10727;2020-05-16;19677;1.83
AP;2020-05-16;total_cases;13;2020-05-06;2046;2020-05-16;3834;1.87
BA;2020-05-16;total_cases;12;2020-05-07;4528;2020-05-16;8314;1.84
CE;2020-05-16;total_cases;15;2020-05-06;12304;2020-05-16;23795;1.93
DF;2020-05-16;total_cases;12;2020-05-07;2258;2020-05-16;4140;1.83
ES;2020-05-16;total_cases;13;2020-05-06;3568;2020-05-16;6595;1.85
GO;2020-05-16;total_cases;15;2020-05-04;861;2020-05-16;1640;1.9
MA;2020-05-16;total_cases;11;2020-05-08;5909;2020-05-16;11592;1.96
MG;2020-05-16;total_cases;14;2020-05-05;2452;2020-05-16;4474;1.82
PA;2020-05-16;total_cases;9;2020-05-10;7256;2020-05-16;13184;1.82
PB;2020-05-16;total_cases;10;2020-05-09;2156;2020-05-16;4063;1.88
PE;2020-05-16;total_cases;13;2020-05-06;9881;2020-05-16;18488;1.87
PI;2020-05-16;total_cases;11;2020-05-08;1131;2020-05-16;2085;1.84
PR;2020-05-16;total_cases;22;2020-04-27;1186;2020-05-16;2242;1.89
RJ;2020-05-16;total_cases;15;2020-05-04;11721;2020-05-16;21601;1.84
RN;2020-05-16;total_cases;13;2020-05-06;1574;2020-05-16;3004;1.91
RO;2020-05-16;total_cases;12;2020-05-06;943;2020-05-16;1919;2.03
RR;2020-05-16;total_cases;13;2020-05-06;932;2020-05-16;1706;1.83
RS;2020-05-16;total_cases;13;2020-05-06;2050;2020-05-16;3695;1.8
SC;2020-05-16;total_cases;15;2020-05-04;2519;2020-05-16;4678;1.86
SP;2020-05-16;total_cases;15;2020-05-04;32187;2020-05-16;61183;1.9
