"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Australia",2019-12-30,0,0,0,0,0
"Australia",2019-12-31,0,0,0,0,0
"Australia",2020-01-01,0,0,0,0,0
"Australia",2020-01-02,0,0,0,0,0
"Australia",2020-01-03,0,0,0,0,0
"Australia",2020-01-04,0,0,0,0,0
"Australia",2020-01-05,0,0,0,0,0
"Australia",2020-01-06,0,0,0,0,0
"Australia",2020-01-07,0,0,0,0,0
"Australia",2020-01-08,0,0,0,0,0
"Australia",2020-01-09,0,0,0,0,0
"Australia",2020-01-10,0,0,0,0,0
"Australia",2020-01-11,0,0,0,0,0
"Australia",2020-01-12,0,0,0,0,0
"Australia",2020-01-13,0,0,0,0,0
"Australia",2020-01-14,0,0,0,0,0
"Australia",2020-01-15,0,0,0,0,0
"Australia",2020-01-16,0,0,0,0,0
"Australia",2020-01-17,0,0,0,0,0
"Australia",2020-01-18,0,0,0,0,0
"Australia",2020-01-19,0,0,0,0,0
"Australia",2020-01-20,0,0,0,0,0
"Australia",2020-01-21,0,0,0,0,0
"Australia",2020-01-22,0,0,0,0,0
"Australia",2020-01-23,0,0,0,0,0
"Australia",2020-01-24,0,0,0,0,1
"Australia",2020-01-25,0,0,0,0,4
"Australia",2020-01-26,0,0,0,0,4
"Australia",2020-01-27,0,0,0,0,4
"Australia",2020-01-28,0,0,0,0,4
"Australia",2020-01-29,0,0,0,0,6
"Australia",2020-01-30,0,0,0,0,7
"Australia",2020-01-31,0,0,0,0,9
"Australia",2020-02-01,0,0,0,0,11
"Australia",2020-02-02,0,0,0,0,11
"Australia",2020-02-03,0,0,0,0,11
"Australia",2020-02-04,0,0,0,0,12
"Australia",2020-02-05,0,0,0,0,13
"Australia",2020-02-06,0,0,0,0,14
"Australia",2020-02-07,0,0,0,0,14
"Australia",2020-02-08,0,0,0,0,14
"Australia",2020-02-09,0,0,0,0,14
"Australia",2020-02-10,0,0,0,0,14
"Australia",2020-02-11,0,0,0,0,14
"Australia",2020-02-12,0,0,0,0,14
"Australia",2020-02-13,0,0,0,0,15
"Australia",2020-02-14,0,0,0,0,15
"Australia",2020-02-15,0,0,0,0,15
"Australia",2020-02-16,0,0,0,0,15
"Australia",2020-02-17,0,0,0,0,15
"Australia",2020-02-18,0,0,0,0,15
"Australia",2020-02-19,0,0,0,0,15
"Australia",2020-02-20,0,0,0,0,17
"Australia",2020-02-21,0,0,0,0,21
"Australia",2020-02-22,0,0,0,0,22
"Australia",2020-02-23,1,1,1,0,22
"Australia",2020-02-24,1,1,1,0,22
"Australia",2020-02-25,1,1,1,0,22
"Australia",2020-02-26,1,1,1,0,23
"Australia",2020-02-27,2,2,2,0,23
"Australia",2020-02-28,2,2,2,0,25
"Australia",2020-02-29,2,3,4,0,26
"Australia",2020-03-01,3,4,5,0,29
"Australia",2020-03-02,5,6,7,0,33
"Australia",2020-03-03,7,8,9,0,41
"Australia",2020-03-04,8,10,12,0,52
"Australia",2020-03-05,12,14,16,0,59
"Australia",2020-03-06,16,19,22,0,63
"Australia",2020-03-07,21,25,29,0,74
"Australia",2020-03-08,28,34,40,0,80
"Australia",2020-03-09,38,46,54,0,100
"Australia",2020-03-10,50,61,72,0,112
"Australia",2020-03-11,68,82,96,0,126
"Australia",2020-03-12,91,110,129,0,156
"Australia",2020-03-13,121,147,173,1,197
"Australia",2020-03-14,162,196,230,1,249
"Australia",2020-03-15,215,260,305,1,298
"Australia",2020-03-16,284,344,404,1,375
"Australia",2020-03-17,374,453,532,2,454
"Australia",2020-03-18,489,592,695,2,565
"Australia",2020-03-19,633,767,901,3,709
"Australia",2020-03-20,811,982,1153,4,874
"Australia",2020-03-21,1024,1240,1456,5,1098
"Australia",2020-03-22,1273,1541,1809,6,1709
"Australia",2020-03-23,1553,1880,2207,7,1823
"Australia",2020-03-24,1856,2248,2640,9,2423
"Australia",2020-03-25,2171,2629,3087,10,2423
"Australia",2020-03-26,2484,3008,3532,12,3166
"Australia",2020-03-27,2781,3368,3955,13,3378
"Australia",2020-03-28,3053,3697,4341,14,3635
"Australia",2020-03-29,3292,3986,4680,15,NA
"Australia",2020-03-30,3495,4232,4969,16,NA
"Australia",2020-03-31,3663,4435,5207,17,NA
"Australia",2020-04-01,3798,4599,5400,18,NA
"Australia",2020-04-02,3905,4729,5553,18,NA
"Australia",2020-04-03,3989,4830,5671,19,NA
"Australia",2020-04-04,4053,4908,5763,19,NA
