"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,1,1,1,0,0
2020-02-11,1,1,1,0,0
2020-02-12,1,1,1,0,0
2020-02-13,1,1,1,0,0
2020-02-14,2,2,2,0,0
2020-02-15,2,2,2,0,0
2020-02-16,3,3,3,0,0
2020-02-17,3,3,3,0,0
2020-02-18,3,4,5,0,0
2020-02-19,4,5,6,0,0
2020-02-20,5,6,7,0,0
2020-02-21,7,8,9,0,0
2020-02-22,9,10,11,0,0
2020-02-23,11,13,15,0,0
2020-02-24,15,17,19,0,0
2020-02-25,18,21,24,0,1
2020-02-26,24,27,30,0,1
2020-02-27,30,34,38,0,8
2020-02-28,38,43,48,1,12
2020-02-29,47,54,61,1,18
2020-03-01,60,69,78,1,24
2020-03-02,76,87,98,1,30
2020-03-03,96,110,124,2,37
2020-03-04,121,139,157,2,57
2020-03-05,154,176,198,2,87
2020-03-06,195,223,251,3,209
2020-03-07,246,281,316,4,264
2020-03-08,310,355,400,5,332
2020-03-09,392,448,504,6,374
2020-03-10,494,565,636,8,490
2020-03-11,621,710,799,10,642
2020-03-12,780,892,1004,13,854
2020-03-13,977,1118,1259,16,1121
2020-03-14,1222,1398,1574,20,1359
2020-03-15,1523,1742,1961,24,2200
2020-03-16,1889,2161,2433,30,2200
2020-03-17,2333,2669,3005,37,2650
2020-03-18,2864,3277,3690,46,3010
2020-03-19,3492,3995,4498,56,3888
2020-03-20,4223,4831,5439,68,4840
2020-03-21,5059,5788,6517,81,6077
2020-03-22,5996,6860,7724,96,6971
2020-03-23,7024,8036,9048,113,8015
2020-03-24,8123,9293,10463,130,8789
2020-03-25,9268,10603,11938,149,10897
2020-03-26,10428,11930,13432,168,NA
2020-03-27,11572,13239,14906,186,NA
2020-03-28,12669,14494,16319,204,NA
2020-03-29,13694,15667,17640,220,NA
2020-03-30,14629,16736,18843,235,NA
2020-03-31,15462,17689,19916,248,NA
2020-04-01,16190,18522,20854,260,NA
