"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Georgia",2019-12-30,0,0,0,NA,0
"Georgia",2019-12-31,0,0,0,NA,0
"Georgia",2020-01-01,0,0,0,NA,0
"Georgia",2020-01-02,0,0,0,NA,0
"Georgia",2020-01-03,0,0,0,NA,0
"Georgia",2020-01-04,0,0,0,NA,0
"Georgia",2020-01-05,0,0,0,NA,0
"Georgia",2020-01-06,0,0,0,NA,0
"Georgia",2020-01-07,0,0,0,NA,0
"Georgia",2020-01-08,0,0,0,NA,0
"Georgia",2020-01-09,0,0,0,NA,0
"Georgia",2020-01-10,0,0,0,NA,0
"Georgia",2020-01-11,0,0,0,NA,0
"Georgia",2020-01-12,0,0,0,NA,0
"Georgia",2020-01-13,0,0,0,NA,0
"Georgia",2020-01-14,0,0,0,NA,0
"Georgia",2020-01-15,0,0,0,NA,0
"Georgia",2020-01-16,0,0,0,NA,0
"Georgia",2020-01-17,0,0,0,NA,0
"Georgia",2020-01-18,0,0,0,NA,0
"Georgia",2020-01-19,0,0,0,NA,0
"Georgia",2020-01-20,0,0,0,NA,0
"Georgia",2020-01-21,0,0,0,NA,0
"Georgia",2020-01-22,0,0,0,NA,0
"Georgia",2020-01-23,0,0,0,NA,0
"Georgia",2020-01-24,0,0,0,NA,0
"Georgia",2020-01-25,0,0,0,NA,0
"Georgia",2020-01-26,0,0,0,NA,0
"Georgia",2020-01-27,0,0,0,NA,0
"Georgia",2020-01-28,0,0,0,NA,0
"Georgia",2020-01-29,0,0,0,NA,0
"Georgia",2020-01-30,0,0,0,NA,0
"Georgia",2020-01-31,0,0,0,NA,0
"Georgia",2020-02-01,0,0,0,NA,0
"Georgia",2020-02-02,0,0,0,NA,0
"Georgia",2020-02-03,0,0,0,NA,0
"Georgia",2020-02-04,1,1,1,NA,0
"Georgia",2020-02-05,1,1,1,NA,0
"Georgia",2020-02-06,1,1,1,NA,0
"Georgia",2020-02-07,1,1,1,NA,0
"Georgia",2020-02-08,1,1,1,NA,0
"Georgia",2020-02-09,1,1,1,NA,0
"Georgia",2020-02-10,1,1,1,NA,0
"Georgia",2020-02-11,1,1,1,NA,0
"Georgia",2020-02-12,1,1,1,NA,0
"Georgia",2020-02-13,1,1,1,NA,0
"Georgia",2020-02-14,1,1,1,NA,0
"Georgia",2020-02-15,1,2,3,NA,0
"Georgia",2020-02-16,1,2,3,NA,0
"Georgia",2020-02-17,1,2,3,NA,0
"Georgia",2020-02-18,1,2,3,NA,0
"Georgia",2020-02-19,1,2,3,NA,0
"Georgia",2020-02-20,2,3,4,NA,0
"Georgia",2020-02-21,2,3,4,NA,0
"Georgia",2020-02-22,2,3,4,NA,0
"Georgia",2020-02-23,2,3,4,NA,0
"Georgia",2020-02-24,3,4,5,NA,0
"Georgia",2020-02-25,3,4,5,NA,0
"Georgia",2020-02-26,4,5,6,NA,1
"Georgia",2020-02-27,4,5,6,NA,1
"Georgia",2020-02-28,4,6,8,NA,2
"Georgia",2020-02-29,4,6,8,NA,3
"Georgia",2020-03-01,5,7,9,NA,3
"Georgia",2020-03-02,6,8,10,NA,0
"Georgia",2020-03-03,6,8,10,NA,0
"Georgia",2020-03-04,7,9,11,NA,3
"Georgia",2020-03-05,7,10,13,NA,9
"Georgia",2020-03-06,8,11,14,NA,0
"Georgia",2020-03-07,9,12,15,NA,12
"Georgia",2020-03-08,10,14,18,NA,13
"Georgia",2020-03-09,11,15,19,NA,15
"Georgia",2020-03-10,12,16,20,NA,23
"Georgia",2020-03-11,13,18,23,NA,24
"Georgia",2020-03-12,15,20,25,NA,25
"Georgia",2020-03-13,16,22,28,NA,30
"Georgia",2020-03-14,17,24,31,NA,30
"Georgia",2020-03-15,20,27,34,NA,30
"Georgia",2020-03-16,22,30,38,NA,33
"Georgia",2020-03-17,24,33,42,NA,34
"Georgia",2020-03-18,26,36,46,NA,34
"Georgia",2020-03-19,29,40,51,NA,40
"Georgia",2020-03-20,32,44,56,NA,43
"Georgia",2020-03-21,35,48,61,NA,49
"Georgia",2020-03-22,38,53,68,NA,54
"Georgia",2020-03-23,43,59,75,NA,61
"Georgia",2020-03-24,47,65,83,NA,70
"Georgia",2020-03-25,52,71,90,NA,73
"Georgia",2020-03-26,57,78,99,NA,79
"Georgia",2020-03-27,62,86,110,NA,81
"Georgia",2020-03-28,69,95,121,NA,90
"Georgia",2020-03-29,76,105,134,NA,NA
"Georgia",2020-03-30,84,116,148,NA,NA
"Georgia",2020-03-31,93,128,163,NA,NA
"Georgia",2020-04-01,102,141,180,NA,NA
"Georgia",2020-04-02,112,155,198,NA,NA
"Georgia",2020-04-03,124,171,218,NA,NA
"Georgia",2020-04-04,137,189,241,NA,NA
