location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-06-02;total_cases;14;2020-05-22;3343;2020-06-02;6465;1.93
AL;2020-06-02;total_cases;12;2020-05-24;6214;2020-06-02;11559;1.86
AM;2020-06-02;total_cases;16;2020-05-20;23704;2020-06-02;43195;1.82
AP;2020-06-02;total_cases;14;2020-05-22;5655;2020-06-02;10511;1.86
BA;2020-06-02;total_cases;16;2020-05-20;11197;2020-06-02;21430;1.91
CE;2020-06-02;total_cases;17;2020-05-19;28112;2020-06-02;53073;1.89
DF;2020-06-02;total_cases;13;2020-05-23;6251;2020-06-02;11256;1.8
ES;2020-06-02;total_cases;16;2020-05-20;8092;2020-06-02;15151;1.87
GO;2020-06-02;total_cases;13;2020-05-23;2377;2020-06-02;4377;1.84
MA;2020-06-02;total_cases;13;2020-05-23;18767;2020-06-02;36625;1.95
MG;2020-06-02;total_cases;14;2020-05-22;5995;2020-06-02;10939;1.82
MS;2020-06-02;total_cases;13;2020-05-23;858;2020-06-02;1646;1.92
MT;2020-06-02;total_cases;11;2020-05-25;1500;2020-06-02;2709;1.81
PA;2020-06-02;total_cases;13;2020-05-23;22697;2020-06-02;41207;1.82
PB;2020-06-02;total_cases;11;2020-05-25;8016;2020-06-02;14859;1.85
PE;2020-06-02;total_cases;19;2020-05-17;19452;2020-06-02;35508;1.83
PI;2020-06-02;total_cases;15;2020-05-21;2852;2020-06-02;5506;1.93
PR;2020-06-02;total_cases;15;2020-05-21;2810;2020-06-02;5163;1.84
RJ;2020-06-02;total_cases;16;2020-05-20;30372;2020-06-02;56732;1.87
RN;2020-06-02;total_cases;14;2020-05-22;4251;2020-06-02;8233;1.94
RO;2020-06-02;total_cases;14;2020-05-22;2774;2020-06-02;5477;1.97
RR;2020-06-02;total_cases;16;2020-05-20;2067;2020-06-02;3850;1.86
RS;2020-06-02;total_cases;15;2020-05-21;5473;2020-06-02;9919;1.81
SC;2020-06-02;total_cases;18;2020-05-18;5175;2020-06-02;9660;1.87
SE;2020-06-02;total_cases;17;2020-05-19;3967;2020-06-02;7555;1.9
SP;2020-06-02;total_cases;18;2020-05-18;63066;2020-06-02;118295;1.88
TO;2020-06-02;total_cases;13;2020-05-23;2430;2020-06-02;4483;1.84
