"country","dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
"Azerbaijan",2019-12-30,0,0,0,0,0
"Azerbaijan",2019-12-31,0,0,0,0,0
"Azerbaijan",2020-01-01,0,0,0,0,0
"Azerbaijan",2020-01-02,0,0,0,0,0
"Azerbaijan",2020-01-03,0,0,0,0,0
"Azerbaijan",2020-01-04,0,0,0,0,0
"Azerbaijan",2020-01-05,0,0,0,0,0
"Azerbaijan",2020-01-06,0,0,0,0,0
"Azerbaijan",2020-01-07,0,0,0,0,0
"Azerbaijan",2020-01-08,0,0,0,0,0
"Azerbaijan",2020-01-09,0,0,0,0,0
"Azerbaijan",2020-01-10,0,0,0,0,0
"Azerbaijan",2020-01-11,0,0,0,0,0
"Azerbaijan",2020-01-12,0,0,0,0,0
"Azerbaijan",2020-01-13,0,0,0,0,0
"Azerbaijan",2020-01-14,0,0,0,0,0
"Azerbaijan",2020-01-15,0,0,0,0,0
"Azerbaijan",2020-01-16,0,0,0,0,0
"Azerbaijan",2020-01-17,0,0,0,0,0
"Azerbaijan",2020-01-18,0,0,0,0,0
"Azerbaijan",2020-01-19,0,0,0,0,0
"Azerbaijan",2020-01-20,0,0,0,0,0
"Azerbaijan",2020-01-21,0,0,0,0,0
"Azerbaijan",2020-01-22,0,0,0,0,0
"Azerbaijan",2020-01-23,0,0,0,0,0
"Azerbaijan",2020-01-24,0,0,0,0,0
"Azerbaijan",2020-01-25,0,0,0,0,0
"Azerbaijan",2020-01-26,0,0,0,0,0
"Azerbaijan",2020-01-27,0,0,0,0,0
"Azerbaijan",2020-01-28,0,0,0,0,0
"Azerbaijan",2020-01-29,0,0,0,0,0
"Azerbaijan",2020-01-30,0,0,0,0,0
"Azerbaijan",2020-01-31,0,0,0,0,0
"Azerbaijan",2020-02-01,0,0,0,0,0
"Azerbaijan",2020-02-02,0,0,0,0,0
"Azerbaijan",2020-02-03,0,0,0,0,0
"Azerbaijan",2020-02-04,0,0,0,0,0
"Azerbaijan",2020-02-05,0,0,0,0,0
"Azerbaijan",2020-02-06,0,0,0,0,0
"Azerbaijan",2020-02-07,0,0,0,0,0
"Azerbaijan",2020-02-08,0,0,0,0,0
"Azerbaijan",2020-02-09,0,0,0,0,0
"Azerbaijan",2020-02-10,0,0,0,0,0
"Azerbaijan",2020-02-11,0,0,0,0,0
"Azerbaijan",2020-02-12,0,0,0,0,0
"Azerbaijan",2020-02-13,0,0,0,0,0
"Azerbaijan",2020-02-14,0,0,0,0,0
"Azerbaijan",2020-02-15,0,0,0,0,0
"Azerbaijan",2020-02-16,0,0,0,0,0
"Azerbaijan",2020-02-17,0,0,0,0,0
"Azerbaijan",2020-02-18,0,0,0,0,0
"Azerbaijan",2020-02-19,0,0,0,0,0
"Azerbaijan",2020-02-20,0,0,0,0,0
"Azerbaijan",2020-02-21,0,0,0,0,0
"Azerbaijan",2020-02-22,0,0,0,0,0
"Azerbaijan",2020-02-23,0,0,0,0,0
"Azerbaijan",2020-02-24,0,0,0,0,0
"Azerbaijan",2020-02-25,1,1,1,0,0
"Azerbaijan",2020-02-26,1,1,1,0,0
"Azerbaijan",2020-02-27,1,1,1,0,0
"Azerbaijan",2020-02-28,1,1,1,0,1
"Azerbaijan",2020-02-29,1,1,1,0,1
"Azerbaijan",2020-03-01,1,1,1,0,3
"Azerbaijan",2020-03-02,2,2,2,0,0
"Azerbaijan",2020-03-03,2,2,2,0,0
"Azerbaijan",2020-03-04,2,2,2,0,0
"Azerbaijan",2020-03-05,2,3,4,0,6
"Azerbaijan",2020-03-06,2,3,4,0,9
"Azerbaijan",2020-03-07,3,4,5,0,0
"Azerbaijan",2020-03-08,4,5,6,0,0
"Azerbaijan",2020-03-09,5,6,7,0,0
"Azerbaijan",2020-03-10,5,7,9,0,11
"Azerbaijan",2020-03-11,7,9,11,0,13
"Azerbaijan",2020-03-12,8,10,12,0,13
"Azerbaijan",2020-03-13,9,12,15,0,0
"Azerbaijan",2020-03-14,11,15,19,0,19
"Azerbaijan",2020-03-15,14,18,22,0,19
"Azerbaijan",2020-03-16,16,21,26,0,19
"Azerbaijan",2020-03-17,19,25,31,1,28
"Azerbaijan",2020-03-18,23,30,37,1,34
"Azerbaijan",2020-03-19,27,36,45,1,44
"Azerbaijan",2020-03-20,33,43,53,1,44
"Azerbaijan",2020-03-21,39,52,65,1,53
"Azerbaijan",2020-03-22,47,62,77,1,65
"Azerbaijan",2020-03-23,56,74,92,2,72
"Azerbaijan",2020-03-24,67,89,111,2,87
"Azerbaijan",2020-03-25,80,106,132,2,93
"Azerbaijan",2020-03-26,96,127,158,3,122
"Azerbaijan",2020-03-27,116,153,190,3,165
"Azerbaijan",2020-03-28,139,183,227,4,182
"Azerbaijan",2020-03-29,166,219,272,5,NA
"Azerbaijan",2020-03-30,199,262,325,6,NA
"Azerbaijan",2020-03-31,237,313,389,7,NA
"Azerbaijan",2020-04-01,284,375,466,8,NA
"Azerbaijan",2020-04-02,340,449,558,10,NA
"Azerbaijan",2020-04-03,407,537,667,12,NA
"Azerbaijan",2020-04-04,486,642,798,14,NA
