"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,0
2020-01-28,0,0,0,NA,0
2020-01-29,0,0,0,NA,0
2020-01-30,0,0,0,NA,0
2020-01-31,0,0,0,NA,0
2020-02-01,0,0,0,NA,0
2020-02-02,0,0,0,NA,0
2020-02-03,0,0,0,NA,0
2020-02-04,0,0,0,NA,0
2020-02-05,0,0,0,NA,0
2020-02-06,0,0,0,NA,0
2020-02-07,0,0,0,NA,0
2020-02-08,0,0,0,NA,0
2020-02-09,0,0,0,NA,0
2020-02-10,0,0,0,NA,0
2020-02-11,0,0,0,NA,0
2020-02-12,0,0,0,NA,0
2020-02-13,0,0,0,NA,0
2020-02-14,0,0,0,NA,0
2020-02-15,0,0,0,NA,0
2020-02-16,0,0,0,NA,0
2020-02-17,0,0,0,NA,0
2020-02-18,0,0,0,NA,0
2020-02-19,0,0,0,NA,0
2020-02-20,0,0,0,NA,0
2020-02-21,0,0,0,NA,0
2020-02-22,0,1,2,NA,0
2020-02-23,0,1,2,NA,0
2020-02-24,0,1,2,NA,0
2020-02-25,0,1,2,NA,0
2020-02-26,0,1,2,NA,0
2020-02-27,0,1,2,NA,0
2020-02-28,0,1,2,NA,0
2020-02-29,0,1,2,NA,0
2020-03-01,1,2,3,NA,0
2020-03-02,1,2,3,NA,0
2020-03-03,1,2,3,NA,0
2020-03-04,1,2,3,NA,1
2020-03-05,1,3,5,NA,0
2020-03-06,1,3,5,NA,0
2020-03-07,1,4,7,NA,0
2020-03-08,1,4,7,NA,0
2020-03-09,2,5,8,NA,0
2020-03-10,2,6,10,NA,0
2020-03-11,3,7,11,NA,3
2020-03-12,3,8,13,NA,4
2020-03-13,3,9,15,NA,4
2020-03-14,4,10,16,NA,4
2020-03-15,4,12,20,NA,7
2020-03-16,5,14,23,NA,7
2020-03-17,6,16,26,NA,7
2020-03-18,7,19,31,NA,25
2020-03-19,8,21,34,NA,25
2020-03-20,9,25,41,NA,34
2020-03-21,10,28,46,NA,36
2020-03-22,12,33,54,NA,46
2020-03-23,14,38,62,NA,46
2020-03-24,16,44,72,NA,47
2020-03-25,18,51,84,NA,51
2020-03-26,21,59,97,NA,56
2020-03-27,24,68,112,NA,56
2020-03-28,28,78,128,NA,NA
2020-03-29,32,90,148,NA,NA
2020-03-30,37,104,171,NA,NA
2020-03-31,43,120,197,NA,NA
2020-04-01,50,139,228,NA,NA
2020-04-02,57,160,263,NA,NA
2020-04-03,66,185,304,NA,NA
