location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-08-29;total_cases;63;2020-06-30;13253;2020-08-29;24601;1.86
AL;2020-08-29;total_cases;54;2020-07-09;43191;2020-08-29;78483;1.82
AM;2020-08-29;total_cases;70;2020-06-23;65073;2020-08-29;119859;1.84
AP;2020-08-29;total_cases;72;2020-06-21;21840;2020-08-29;42771;1.96
BA;2020-08-29;total_cases;40;2020-07-23;138358;2020-08-29;254790;1.84
CE;2020-08-29;total_cases;60;2020-07-03;118041;2020-08-29;214094;1.81
DF;2020-08-29;total_cases;41;2020-07-22;87801;2020-08-29;159526;1.82
ES;2020-08-29;total_cases;54;2020-07-09;60009;2020-08-29;110025;1.83
GO;2020-08-29;total_cases;29;2020-08-03;70252;2020-08-29;130316;1.85
MA;2020-08-29;total_cases;62;2020-07-01;83256;2020-08-29;150895;1.81
MG;2020-08-29;total_cases;35;2020-07-28;116645;2020-08-29;212565;1.82
MS;2020-08-29;total_cases;29;2020-08-03;26645;2020-08-29;48023;1.8
MT;2020-08-29;total_cases;34;2020-07-29;48317;2020-08-29;89962;1.86
PA;2020-08-29;total_cases;61;2020-07-02;108067;2020-08-29;198246;1.83
PB;2020-08-29;total_cases;54;2020-07-09;57614;2020-08-29;105531;1.83
PE;2020-08-29;total_cases;54;2020-07-09;68767;2020-08-29;124151;1.81
PI;2020-08-29;total_cases;41;2020-07-22;41815;2020-08-29;76916;1.84
PR;2020-08-29;total_cases;34;2020-07-29;70920;2020-08-29;128967;1.82
RJ;2020-08-29;total_cases;57;2020-07-06;121879;2020-08-29;222957;1.83
RN;2020-08-29;total_cases;60;2020-07-03;33421;2020-08-29;61507;1.84
RO;2020-08-29;total_cases;43;2020-07-20;29801;2020-08-29;54496;1.83
RR;2020-08-29;total_cases;48;2020-07-15;23681;2020-08-29;43299;1.83
RS;2020-08-29;total_cases;32;2020-07-31;66692;2020-08-29;124416;1.87
SC;2020-08-29;total_cases;33;2020-07-30;80904;2020-08-29;146404;1.81
SE;2020-08-29;total_cases;48;2020-07-15;40139;2020-08-29;72280;1.8
SP;2020-08-29;total_cases;41;2020-07-22;439446;2020-08-29;801422;1.82
TO;2020-08-29;total_cases;29;2020-08-03;26998;2020-08-29;49651;1.84
