location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-09-23;total_cases;80;2020-07-08;15167;2020-09-23;27397;1.81
AL;2020-09-23;total_cases;74;2020-07-14;47005;2020-09-23;85559;1.82
AM;2020-09-23;total_cases;86;2020-07-02;73530;2020-09-23;133413;1.81
AP;2020-09-23;total_cases;96;2020-06-22;24682;2020-09-23;47364;1.92
BA;2020-09-23;total_cases;57;2020-07-31;166154;2020-09-23;299415;1.8
CE;2020-09-23;total_cases;79;2020-07-09;131000;2020-09-23;236100;1.8
DF;2020-09-23;total_cases;59;2020-07-29;102342;2020-09-23;186052;1.82
ES;2020-09-23;total_cases;70;2020-07-18;70131;2020-09-23;126606;1.81
GO;2020-09-23;total_cases;39;2020-08-18;105962;2020-09-23;192157;1.81
MA;2020-09-23;total_cases;80;2020-07-08;92939;2020-09-23;169690;1.83
MG;2020-09-23;total_cases;49;2020-08-08;150723;2020-09-23;276314;1.83
MS;2020-09-23;total_cases;43;2020-08-14;35434;2020-09-23;65611;1.85
MT;2020-09-23;total_cases;48;2020-08-09;63416;2020-09-23;116700;1.84
PA;2020-09-23;total_cases;78;2020-07-10;122674;2020-09-23;223021;1.82
PB;2020-09-23;total_cases;72;2020-07-16;65423;2020-09-23;118048;1.8
PE;2020-09-23;total_cases;69;2020-07-19;79452;2020-09-23;143165;1.8
PI;2020-09-23;total_cases;58;2020-07-30;50198;2020-09-23;92030;1.83
PR;2020-09-23;total_cases;48;2020-08-09;89966;2020-09-23;168923;1.88
RJ;2020-09-23;total_cases;68;2020-07-20;141005;2020-09-23;254885;1.81
RN;2020-09-23;total_cases;79;2020-07-09;37060;2020-09-23;67761;1.83
RO;2020-09-23;total_cases;63;2020-07-25;35573;2020-09-23;64306;1.81
RR;2020-09-23;total_cases;66;2020-07-22;26954;2020-09-23;48919;1.81
RS;2020-09-23;total_cases;40;2020-08-17;98007;2020-09-23;179436;1.83
SC;2020-09-23;total_cases;44;2020-08-13;115032;2020-09-23;208900;1.82
SE;2020-09-23;total_cases;71;2020-07-17;41888;2020-09-23;76353;1.82
SP;2020-09-23;total_cases;59;2020-07-29;514197;2020-09-23;951973;1.85
TO;2020-09-23;total_cases;43;2020-08-14;35403;2020-09-23;64787;1.83
