location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-31;total_cases;46;2020-06-18;10664;2020-07-31;19625;1.84
AL;2020-07-31;total_cases;38;2020-06-26;32864;2020-07-31;59725;1.82
AM;2020-07-31;total_cases;51;2020-06-13;56026;2020-07-31;100940;1.8
AP;2020-07-31;total_cases;45;2020-06-19;19922;2020-07-31;36468;1.83
BA;2020-07-31;total_cases;27;2020-07-07;91954;2020-07-31;166154;1.81
CE;2020-07-31;total_cases;42;2020-06-22;94158;2020-07-31;173882;1.85
DF;2020-07-31;total_cases;29;2020-07-05;57854;2020-07-31;106292;1.84
ES;2020-07-31;total_cases;35;2020-06-29;45097;2020-07-31;83292;1.85
GO;2020-07-31;total_cases;21;2020-07-13;36696;2020-07-31;67941;1.85
MA;2020-07-31;total_cases;46;2020-06-18;66091;2020-07-31;120661;1.83
MG;2020-07-31;total_cases;24;2020-07-10;70086;2020-07-31;127106;1.81
MS;2020-07-31;total_cases;21;2020-07-13;13461;2020-07-31;24936;1.85
MT;2020-07-31;total_cases;21;2020-07-13;28792;2020-07-31;51865;1.8
PA;2020-07-31;total_cases;43;2020-06-21;84654;2020-07-31;154685;1.83
PB;2020-07-31;total_cases;35;2020-06-29;45057;2020-07-31;82794;1.84
PE;2020-07-31;total_cases;42;2020-06-22;52494;2020-07-31;95005;1.81
PI;2020-07-31;total_cases;26;2020-07-08;28411;2020-07-31;51477;1.81
PR;2020-07-31;total_cases;23;2020-07-11;40797;2020-07-31;76112;1.87
RJ;2020-07-31;total_cases;46;2020-06-18;87317;2020-07-31;165495;1.9
RN;2020-07-31;total_cases;35;2020-06-28;24456;2020-07-31;50416;2.06
RO;2020-07-31;total_cases;33;2020-07-01;21462;2020-07-31;38992;1.82
RR;2020-07-31;total_cases;32;2020-07-02;17583;2020-07-31;32016;1.82
RS;2020-07-31;total_cases;25;2020-07-09;36434;2020-07-31;66692;1.83
SC;2020-07-31;total_cases;20;2020-07-14;46050;2020-07-31;84073;1.83
SE;2020-07-31;total_cases;26;2020-07-08;32490;2020-07-31;58713;1.81
SP;2020-07-31;total_cases;33;2020-07-01;289935;2020-07-31;542304;1.87
TO;2020-07-31;total_cases;26;2020-07-08;13440;2020-07-31;24824;1.85
