"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,NA,0
2019-12-31,0,0,0,NA,0
2020-01-01,0,0,0,NA,0
2020-01-02,0,0,0,NA,0
2020-01-03,0,0,0,NA,0
2020-01-04,0,0,0,NA,0
2020-01-05,0,0,0,NA,0
2020-01-06,0,0,0,NA,0
2020-01-07,0,0,0,NA,0
2020-01-08,0,0,0,NA,0
2020-01-09,0,0,0,NA,0
2020-01-10,0,0,0,NA,0
2020-01-11,0,0,0,NA,0
2020-01-12,0,0,0,NA,0
2020-01-13,0,0,0,NA,0
2020-01-14,0,0,0,NA,0
2020-01-15,0,0,0,NA,0
2020-01-16,0,0,0,NA,0
2020-01-17,0,0,0,NA,0
2020-01-18,0,0,0,NA,0
2020-01-19,0,0,0,NA,0
2020-01-20,0,0,0,NA,0
2020-01-21,0,0,0,NA,0
2020-01-22,0,0,0,NA,0
2020-01-23,0,0,0,NA,0
2020-01-24,0,0,0,NA,0
2020-01-25,0,0,0,NA,0
2020-01-26,0,0,0,NA,0
2020-01-27,0,0,0,NA,0
2020-01-28,0,0,0,NA,0
2020-01-29,0,0,0,NA,0
2020-01-30,0,0,0,NA,0
2020-01-31,0,0,0,NA,0
2020-02-01,0,0,0,NA,0
2020-02-02,0,0,0,NA,0
2020-02-03,0,0,0,NA,0
2020-02-04,0,0,0,NA,0
2020-02-05,0,0,0,NA,0
2020-02-06,0,0,0,NA,0
2020-02-07,0,0,0,NA,0
2020-02-08,0,0,0,NA,0
2020-02-09,0,0,0,NA,0
2020-02-10,0,0,0,NA,0
2020-02-11,0,0,0,NA,0
2020-02-12,0,0,0,NA,0
2020-02-13,0,0,0,NA,0
2020-02-14,0,0,0,NA,0
2020-02-15,0,0,0,NA,0
2020-02-16,0,0,0,NA,0
2020-02-17,0,1,2,NA,0
2020-02-18,0,1,2,NA,0
2020-02-19,0,1,2,NA,0
2020-02-20,0,1,2,NA,0
2020-02-21,0,1,2,NA,0
2020-02-22,0,1,2,NA,0
2020-02-23,0,1,2,NA,0
2020-02-24,1,2,3,NA,0
2020-02-25,1,2,3,NA,0
2020-02-26,1,2,3,NA,0
2020-02-27,1,3,5,NA,0
2020-02-28,1,3,5,NA,0
2020-02-29,2,4,6,NA,0
2020-03-01,2,4,6,NA,0
2020-03-02,2,5,8,NA,0
2020-03-03,3,6,9,NA,0
2020-03-04,3,7,11,NA,0
2020-03-05,3,8,13,NA,0
2020-03-06,4,9,14,NA,0
2020-03-07,5,11,17,NA,0
2020-03-08,6,13,20,NA,0
2020-03-09,7,15,23,NA,0
2020-03-10,8,18,28,NA,0
2020-03-11,9,21,33,NA,0
2020-03-12,11,25,39,NA,0
2020-03-13,13,29,45,NA,0
2020-03-14,15,34,53,NA,6
2020-03-15,17,40,63,NA,8
2020-03-16,20,47,74,NA,29
2020-03-17,24,56,88,NA,50
2020-03-18,28,65,102,NA,79
2020-03-19,33,77,121,NA,94
2020-03-20,40,91,142,NA,110
2020-03-21,46,106,166,NA,135
2020-03-22,54,125,196,NA,158
2020-03-23,64,147,230,NA,162
2020-03-24,75,173,271,NA,189
2020-03-25,88,203,318,NA,217
2020-03-26,104,239,374,NA,238
2020-03-27,122,281,440,NA,238
2020-03-28,143,330,517,NA,NA
2020-03-29,169,388,607,NA,NA
2020-03-30,199,457,715,NA,NA
2020-03-31,233,537,841,NA,NA
2020-04-01,274,631,988,NA,NA
2020-04-02,322,742,1162,NA,NA
2020-04-03,379,872,1365,NA,NA
