"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,2
2020-02-01,0,0,0,0,2
2020-02-02,0,0,0,0,2
2020-02-03,0,0,0,0,2
2020-02-04,0,0,0,0,2
2020-02-05,0,0,0,0,2
2020-02-06,0,0,0,0,2
2020-02-07,0,0,0,0,2
2020-02-08,0,0,0,0,2
2020-02-09,0,0,0,0,2
2020-02-10,0,0,0,0,2
2020-02-11,0,0,0,0,2
2020-02-12,0,0,0,0,2
2020-02-13,0,0,0,0,2
2020-02-14,0,0,0,0,2
2020-02-15,0,0,0,0,2
2020-02-16,0,0,0,0,2
2020-02-17,0,0,0,0,2
2020-02-18,0,0,0,0,2
2020-02-19,0,0,0,0,2
2020-02-20,0,0,0,0,2
2020-02-21,0,0,0,0,2
2020-02-22,1,1,1,0,2
2020-02-23,1,1,1,0,2
2020-02-24,1,1,1,0,2
2020-02-25,1,1,1,0,2
2020-02-26,1,1,1,0,2
2020-02-27,2,2,2,0,2
2020-02-28,2,2,2,0,2
2020-02-29,2,3,4,0,2
2020-03-01,3,4,5,0,2
2020-03-02,3,4,5,0,3
2020-03-03,5,6,7,0,4
2020-03-04,6,7,8,0,0
2020-03-05,7,9,11,0,0
2020-03-06,9,11,13,0,10
2020-03-07,10,13,16,0,0
2020-03-08,14,17,20,0,0
2020-03-09,17,21,25,0,10
2020-03-10,21,26,31,0,0
2020-03-11,26,32,38,0,25
2020-03-12,32,40,48,0,30
2020-03-13,40,50,60,0,45
2020-03-14,51,63,75,0,59
2020-03-15,63,78,93,0,63
2020-03-16,79,98,117,0,93
2020-03-17,98,122,146,0,114
2020-03-18,121,151,181,0,147
2020-03-19,151,188,225,1,199
2020-03-20,188,234,280,1,253
2020-03-21,233,291,349,1,306
2020-03-22,289,361,433,1,438
2020-03-23,358,446,534,1,438
2020-03-24,442,551,660,2,495
2020-03-25,545,680,815,2,658
2020-03-26,670,835,1000,2,840
2020-03-27,820,1023,1226,3,1036
2020-03-28,1001,1248,1495,4,NA
2020-03-29,1214,1514,1814,4,NA
2020-03-30,1464,1826,2188,5,NA
2020-03-31,1754,2188,2622,6,NA
2020-04-01,2085,2600,3115,8,NA
2020-04-02,2455,3062,3669,9,NA
2020-04-03,2863,3570,4277,10,NA
