location;data;variavel;diasDuplicar;dataPrimeirosCasos;primeirosCasos;dataUltimosCasos;ultimosCasos;estimado
AC;2020-07-21;total_cases;39;2020-06-15;9771;2020-07-21;17700;1.81
AL;2020-07-21;total_cases;34;2020-06-20;27698;2020-07-21;50951;1.84
AM;2020-07-21;total_cases;46;2020-06-08;49811;2020-07-21;92164;1.85
AP;2020-07-21;total_cases;37;2020-06-17;18618;2020-07-21;34405;1.85
BA;2020-07-21;total_cases;25;2020-06-29;69467;2020-07-21;126844;1.83
CE;2020-07-21;total_cases;38;2020-06-16;81289;2020-07-21;148986;1.83
DF;2020-07-21;total_cases;25;2020-06-29;47071;2020-07-21;86076;1.83
ES;2020-07-21;total_cases;29;2020-06-25;40246;2020-07-21;72601;1.8
GO;2020-07-21;total_cases;25;2020-06-29;23007;2020-07-21;43794;1.9
MA;2020-07-21;total_cases;40;2020-06-14;59850;2020-07-21;108154;1.81
MG;2020-07-21;total_cases;22;2020-07-02;50707;2020-07-21;95566;1.88
MS;2020-07-21;total_cases;21;2020-07-03;9388;2020-07-21;17386;1.85
MT;2020-07-21;total_cases;20;2020-07-04;20098;2020-07-21;37077;1.84
PA;2020-07-21;total_cases;36;2020-06-18;76623;2020-07-21;140388;1.83
PB;2020-07-21;total_cases;32;2020-06-22;37253;2020-07-21;68844;1.85
PE;2020-07-21;total_cases;41;2020-06-13;44671;2020-07-21;80441;1.8
PI;2020-07-21;total_cases;23;2020-07-01;22059;2020-07-21;40276;1.83
PR;2020-07-21;total_cases;19;2020-07-05;31459;2020-07-21;57538;1.83
RJ;2020-07-21;total_cases;40;2020-06-14;79572;2020-07-21;145121;1.82
RN;2020-07-21;total_cases;26;2020-06-28;24456;2020-07-21;44267;1.81
RO;2020-07-21;total_cases;31;2020-06-23;16498;2020-07-21;30642;1.86
RR;2020-07-21;total_cases;26;2020-06-28;14341;2020-07-21;25985;1.81
RS;2020-07-21;total_cases;24;2020-06-30;26941;2020-07-21;49840;1.85
SC;2020-07-21;total_cases;21;2020-07-03;30261;2020-07-21;56475;1.87
SE;2020-07-21;total_cases;23;2020-07-01;25915;2020-07-21;47110;1.82
SP;2020-07-21;total_cases;31;2020-06-23;229475;2020-07-21;422669;1.84
TO;2020-07-21;total_cases;27;2020-06-27;9966;2020-07-21;18354;1.84
