"dias","otimista","casos_estimados","pessimista","estimativa_mortes","casos_confirmados"
2019-12-30,0,0,0,0,0
2019-12-31,0,0,0,0,0
2020-01-01,0,0,0,0,0
2020-01-02,0,0,0,0,0
2020-01-03,0,0,0,0,0
2020-01-04,0,0,0,0,0
2020-01-05,0,0,0,0,0
2020-01-06,0,0,0,0,0
2020-01-07,0,0,0,0,0
2020-01-08,0,0,0,0,0
2020-01-09,0,0,0,0,0
2020-01-10,0,0,0,0,0
2020-01-11,0,0,0,0,0
2020-01-12,0,0,0,0,0
2020-01-13,0,0,0,0,0
2020-01-14,0,0,0,0,0
2020-01-15,0,0,0,0,0
2020-01-16,0,0,0,0,0
2020-01-17,0,0,0,0,0
2020-01-18,0,0,0,0,0
2020-01-19,0,0,0,0,0
2020-01-20,0,0,0,0,0
2020-01-21,0,0,0,0,0
2020-01-22,0,0,0,0,0
2020-01-23,0,0,0,0,0
2020-01-24,0,0,0,0,0
2020-01-25,0,0,0,0,0
2020-01-26,0,0,0,0,0
2020-01-27,0,0,0,0,0
2020-01-28,0,0,0,0,0
2020-01-29,0,0,0,0,0
2020-01-30,0,0,0,0,0
2020-01-31,0,0,0,0,0
2020-02-01,0,0,0,0,0
2020-02-02,0,0,0,0,0
2020-02-03,0,0,0,0,0
2020-02-04,0,0,0,0,0
2020-02-05,0,0,0,0,0
2020-02-06,0,0,0,0,0
2020-02-07,0,0,0,0,0
2020-02-08,0,0,0,0,0
2020-02-09,0,0,0,0,0
2020-02-10,0,0,0,0,0
2020-02-11,0,0,0,0,0
2020-02-12,1,1,1,0,0
2020-02-13,1,1,1,0,0
2020-02-14,1,1,1,0,0
2020-02-15,1,1,1,0,0
2020-02-16,1,1,1,0,0
2020-02-17,1,1,1,0,0
2020-02-18,1,1,1,0,0
2020-02-19,1,1,1,0,0
2020-02-20,1,2,3,0,0
2020-02-21,1,2,3,0,0
2020-02-22,1,2,3,0,0
2020-02-23,2,3,4,0,0
2020-02-24,2,3,4,0,0
2020-02-25,2,3,4,0,0
2020-02-26,3,4,5,0,0
2020-02-27,3,5,7,0,0
2020-02-28,3,5,7,0,0
2020-02-29,4,6,8,0,0
2020-03-01,4,7,10,0,0
2020-03-02,5,8,11,0,0
2020-03-03,6,10,14,0,0
2020-03-04,7,11,15,0,0
2020-03-05,8,13,18,0,0
2020-03-06,10,15,20,0,0
2020-03-07,11,17,23,0,2
2020-03-08,13,20,27,0,4
2020-03-09,15,23,31,0,0
2020-03-10,17,27,37,0,0
2020-03-11,20,31,42,0,7
2020-03-12,23,36,49,0,23
2020-03-13,27,42,57,0,31
2020-03-14,30,48,66,0,41
2020-03-15,36,56,76,1,51
2020-03-16,41,65,89,1,62
2020-03-17,48,75,102,1,81
2020-03-18,55,86,117,1,92
2020-03-19,64,100,136,1,105
2020-03-20,74,116,158,1,127
2020-03-21,85,134,183,1,163
2020-03-22,98,155,212,2,185
2020-03-23,114,179,244,2,201
2020-03-24,132,208,284,2,220
2020-03-25,152,240,328,2,242
2020-03-26,177,278,379,3,264
2020-03-27,205,322,439,3,293
2020-03-28,236,372,508,4,NA
2020-03-29,274,431,588,4,NA
2020-03-30,316,498,680,5,NA
2020-03-31,367,577,787,6,NA
2020-04-01,424,668,912,7,NA
2020-04-02,490,772,1054,8,NA
2020-04-03,568,894,1220,9,NA
